"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2019,8183951,14216,6,2019,"U",,"Y","G","C","2019_06_OH0180500_NIBRS",49842142,0
2019,8191613,14216,7,2019,"U",,"Y","G","C","2019_07_OH0180500_NIBRS",,0
2019,8199275,14216,8,2019,"U",,"Y","G","C","2019_08_OH0180500_NIBRS",,0
2019,8206937,14216,9,2019,"U",,"Y","G","C","2019_09_OH0180500_NIBRS",,0
2019,8214599,14216,10,2019,"U",,"Y","G","C","2019_10_OH0180500_NIBRS",,0
2019,8222261,14216,11,2019,"U",,"Y","G","C","2019_11_OH0180500_NIBRS",,0
2019,8229923,14216,12,2019,"U",,"Y","G","C","2019_12_OH0180500_NIBRS",,0
2019,8145845,14482,1,2019,"U",,"Y","G","C","2019_01_OH0411400_NIBRS",,0
2019,8153507,14482,2,2019,"I",,"Y","G","C","2019_02_OH0411400_NIBRS",47967891,0
2019,8161169,14482,3,2019,"U",,"Y","G","C","2019_03_OH0411400_NIBRS",,0
2019,8168831,14482,4,2019,"U",,"Y","G","C","2019_04_OH0411400_NIBRS",,0
2019,8176493,14482,5,2019,"U",,"Y","G","C","2019_05_OH0411400_NIBRS",,0
2019,8184155,14482,6,2019,"U",,"Y","G","C","2019_06_OH0411400_NIBRS",,0
2019,8191817,14482,7,2019,"U",,"Y","G","C","2019_07_OH0411400_NIBRS",,0
2019,8199479,14482,8,2019,"U",,"Y","G","C","2019_08_OH0411400_NIBRS",,0
2019,8207141,14482,9,2019,"U",,"Y","G","C","2019_09_OH0411400_NIBRS",,0
2019,8214803,14482,10,2019,"U",,"Y","G","C","2019_10_OH0411400_NIBRS",,0
2019,8222465,14482,11,2019,"U",,"Y","G","C","2019_11_OH0411400_NIBRS",,0
2019,8230127,14482,12,2019,"U",,"Y","G","C","2019_12_OH0411400_NIBRS",,0
2019,8146041,14741,1,2019,"U",,"Y","G","C","2019_01_OH0700300_NIBRS",,0
2019,8153703,14741,2,2019,"U",,"Y","G","C","2019_02_OH0700300_NIBRS",,0
2019,8206887,14156,9,2019,"I",,"Y","G","C","2019_09_OH0110000_NIBRS",71554944,0
2019,8214549,14156,10,2019,"I",,"Y","G","C","2019_10_OH0110000_NIBRS",68620557,0
2019,8222211,14156,11,2019,"I",,"Y","G","C","2019_11_OH0110000_NIBRS",68620561,0
2019,8229873,14156,12,2019,"I",,"Y","G","C","2019_12_OH0110000_NIBRS",71550300,0
2019,8145886,14539,1,2019,"U",,"Y","G","C","2019_01_OH0470200_NIBRS",,0
2019,8153548,14539,2,2019,"U",,"Y","G","C","2019_02_OH0470200_NIBRS",,0
2019,8161210,14539,3,2019,"U",,"Y","G","C","2019_03_OH0470200_NIBRS",,0
2019,8168872,14539,4,2019,"U",,"Y","G","C","2019_04_OH0470200_NIBRS",,0
2019,8176534,14539,5,2019,"U",,"Y","G","C","2019_05_OH0470200_NIBRS",,0
2019,8184196,14539,6,2019,"U",,"Y","G","C","2019_06_OH0470200_NIBRS",,0
2019,8191858,14539,7,2019,"U",,"Y","G","C","2019_07_OH0470200_NIBRS",,0
2019,8199520,14539,8,2019,"U",,"Y","G","C","2019_08_OH0470200_NIBRS",,0
2019,8207182,14539,9,2019,"U",,"Y","G","C","2019_09_OH0470200_NIBRS",,0
2019,8214844,14539,10,2019,"U",,"Y","G","C","2019_10_OH0470200_NIBRS",,0
2019,8222506,14539,11,2019,"U",,"Y","G","C","2019_11_OH0470200_NIBRS",,0
2019,8230168,14539,12,2019,"U",,"Y","G","C","2019_12_OH0470200_NIBRS",,0
2019,8146058,14769,1,2019,"I",,"Y","G","C","2019_01_OH0750000_NIBRS",68640922,0
2019,8153720,14769,2,2019,"I",,"Y","G","C","2019_02_OH0750000_NIBRS",60810979,0
2019,8161382,14769,3,2019,"I",,"Y","G","C","2019_03_OH0750000_NIBRS",60814956,0
2019,8169044,14769,4,2019,"I",,"Y","G","C","2019_04_OH0750000_NIBRS",66833085,0
2019,8176706,14769,5,2019,"I",,"Y","G","C","2019_05_OH0750000_NIBRS",66828373,0
2019,8184368,14769,6,2019,"I",,"Y","G","C","2019_06_OH0750000_NIBRS",66837527,0
2019,8192030,14769,7,2019,"I",,"Y","G","C","2019_07_OH0750000_NIBRS",66833040,0
2019,8199692,14769,8,2019,"I",,"Y","G","C","2019_08_OH0750000_NIBRS",68636313,0
2019,8207354,14769,9,2019,"I",,"Y","G","C","2019_09_OH0750000_NIBRS",70897443,0
2019,8215016,14769,10,2019,"I",,"Y","G","C","2019_10_OH0750000_NIBRS",66828357,0
2019,8222678,14769,11,2019,"I",,"Y","G","C","2019_11_OH0750000_NIBRS",70902391,0
2019,8230340,14769,12,2019,"I",,"Y","G","C","2019_12_OH0750000_NIBRS",66833079,0
2019,8146062,14775,1,2019,"I",,"Y","G","C","2019_01_OH0760000_NIBRS",70174127,0
2019,8153724,14775,2,2019,"I",,"Y","G","C","2019_02_OH0760000_NIBRS",70187677,0
2019,8161386,14775,3,2019,"I",,"Y","G","C","2019_03_OH0760000_NIBRS",70174121,0
2019,8169048,14775,4,2019,"I",,"Y","G","C","2019_04_OH0760000_NIBRS",70171536,0
2019,8176710,14775,5,2019,"I",,"Y","G","C","2019_05_OH0760000_NIBRS",70171549,0
2019,8184372,14775,6,2019,"I",,"Y","G","C","2019_06_OH0760000_NIBRS",70171562,0
2019,8145601,14169,1,2019,"I",,"Y","G","C","2019_01_OH0130000_NIBRS",71551492,0
2019,8153263,14169,2,2019,"I",,"Y","G","C","2019_02_OH0130000_NIBRS",71551528,0
2019,8145855,14497,1,2019,"I",,"Y","G","C","2019_01_OH0430600_NIBRS",66808864,0
2019,8153517,14497,2,2019,"I",,"Y","G","C","2019_02_OH0430600_NIBRS",66800999,0
2019,8161179,14497,3,2019,"I",,"Y","G","C","2019_03_OH0430600_NIBRS",51146321,0
2019,8168841,14497,4,2019,"I",,"Y","G","C","2019_04_OH0430600_NIBRS",60806314,0
2019,8176503,14497,5,2019,"I",,"Y","G","C","2019_05_OH0430600_NIBRS",64235675,0
2019,8146078,14793,1,2019,"I",,"Y","G","C","2019_01_OH0762400_NIBRS",59144136,0
2019,8153740,14793,2,2019,"I",,"Y","G","C","2019_02_OH0762400_NIBRS",62589408,0
2019,8161402,14793,3,2019,"I",,"Y","G","C","2019_03_OH0762400_NIBRS",57138920,0
2019,8169064,14793,4,2019,"I",,"Y","G","C","2019_04_OH0762400_NIBRS",64245436,0
2019,8176726,14793,5,2019,"I",,"Y","G","C","2019_05_OH0762400_NIBRS",64255965,0
2019,8145956,14624,1,2019,"I",,"Y","G","C","2019_01_OH0550000_NIBRS",66815011,0
2019,8153618,14624,2,2019,"I",,"Y","G","C","2019_02_OH0550000_NIBRS",64247450,0
2019,8161280,14624,3,2019,"I",,"Y","G","C","2019_03_OH0550000_NIBRS",66815017,0
2019,8168942,14624,4,2019,"I",,"Y","G","C","2019_04_OH0550000_NIBRS",64240883,0
2019,8176604,14624,5,2019,"I",,"Y","G","C","2019_05_OH0550000_NIBRS",66824357,0
2019,8184266,14624,6,2019,"I",,"Y","G","C","2019_06_OH0550000_NIBRS",70173914,0
2019,8146014,14703,1,2019,"I",,"Y","G","C","2019_01_OH0650000_NIBRS",59139819,0
2019,8153676,14703,2,2019,"I",,"Y","G","C","2019_02_OH0650000_NIBRS",47552093,0
2019,8161338,14703,3,2019,"I",,"Y","G","C","2019_03_OH0650000_NIBRS",57138347,0
2019,8169000,14703,4,2019,"I",,"Y","G","C","2019_04_OH0650000_NIBRS",57138344,0
2019,8146077,14792,1,2019,"I",,"Y","G","C","2019_01_OH0762300_NIBRS",48789577,0
2019,8145867,14518,1,2019,"I",,"Y","G","C","2019_01_OH0450000_NIBRS",71793035,0
2019,8153529,14518,2,2019,"I",,"Y","G","C","2019_02_OH0450000_NIBRS",60808357,0
2019,8161191,14518,3,2019,"I",,"Y","G","C","2019_03_OH0450000_NIBRS",71792855,0
2019,8168853,14518,4,2019,"I",,"Y","G","C","2019_04_OH0450000_NIBRS",70170593,0
2019,8176515,14518,5,2019,"I",,"Y","G","C","2019_05_OH0450000_NIBRS",70173646,0
2019,8184177,14518,6,2019,"I",,"Y","G","C","2019_06_OH0450000_NIBRS",64235786,0
2019,8191839,14518,7,2019,"I",,"Y","G","C","2019_07_OH0450000_NIBRS",66809139,0
2019,8199501,14518,8,2019,"I",,"Y","G","C","2019_08_OH0450000_NIBRS",70170582,0
2019,8207163,14518,9,2019,"I",,"Y","G","C","2019_09_OH0450000_NIBRS",70187314,0
2019,8214825,14518,10,2019,"I",,"Y","G","C","2019_10_OH0450000_NIBRS",71792915,0
2019,8222487,14518,11,2019,"I",,"Y","G","C","2019_11_OH0450000_NIBRS",71792939,0
2019,8230149,14518,12,2019,"I",,"Y","G","C","2019_12_OH0450000_NIBRS",71792858,0
2019,8146129,14861,1,2019,"I",,"Y","G","C","2019_01_OH0800000_NIBRS",59152161,0
2019,8153791,14861,2,2019,"I",,"Y","G","C","2019_02_OH0800000_NIBRS",66842297,0
2019,8161453,14861,3,2019,"I",,"Y","G","C","2019_03_OH0800000_NIBRS",59152164,0
2019,8169115,14861,4,2019,"I",,"Y","G","C","2019_04_OH0800000_NIBRS",66842301,0
2019,8176777,14861,5,2019,"I",,"Y","G","C","2019_05_OH0800000_NIBRS",59150156,0
2019,8184439,14861,6,2019,"I",,"Y","G","C","2019_06_OH0800000_NIBRS",66842308,0
2019,8192101,14861,7,2019,"I",,"Y","G","C","2019_07_OH0800000_NIBRS",70174604,0
2019,8199763,14861,8,2019,"I",,"Y","G","C","2019_08_OH0800000_NIBRS",66842291,0
2019,8207425,14861,9,2019,"I",,"Y","G","C","2019_09_OH0800000_NIBRS",70187909,0
2019,8215087,14861,10,2019,"I",,"Y","G","C","2019_10_OH0800000_NIBRS",70174614,0
2019,8222749,14861,11,2019,"I",,"Y","G","C","2019_11_OH0800000_NIBRS",70174619,0
2019,8230411,14861,12,2019,"I",,"Y","G","C","2019_12_OH0800000_NIBRS",66840010,0
2019,8146084,14800,1,2019,"U",,"Y","G","C","2019_01_OH0770400_NIBRS",,0
2019,8153746,14800,2,2019,"U",,"Y","G","C","2019_02_OH0770400_NIBRS",,0
2019,8161408,14800,3,2019,"U",,"Y","G","C","2019_03_OH0770400_NIBRS",,0
2019,8169070,14800,4,2019,"U",,"Y","G","C","2019_04_OH0770400_NIBRS",,0
2019,8176732,14800,5,2019,"U",,"Y","G","C","2019_05_OH0770400_NIBRS",,0
2019,8184394,14800,6,2019,"U",,"Y","G","C","2019_06_OH0770400_NIBRS",,0
2019,8192056,14800,7,2019,"U",,"Y","G","C","2019_07_OH0770400_NIBRS",,0
2019,8199718,14800,8,2019,"U",,"Y","G","C","2019_08_OH0770400_NIBRS",,0
2019,8207380,14800,9,2019,"U",,"Y","G","C","2019_09_OH0770400_NIBRS",,0
2019,8215042,14800,10,2019,"U",,"Y","G","C","2019_10_OH0770400_NIBRS",,0
2019,8222704,14800,11,2019,"U",,"Y","G","C","2019_11_OH0770400_NIBRS",,0
2019,8230366,14800,12,2019,"U",,"Y","G","C","2019_12_OH0770400_NIBRS",,0
2019,8145821,14456,1,2019,"I",,"Y","G","C","2019_01_OH0370100_NIBRS",68638751,0
2019,8153483,14456,2,2019,"I",,"Y","G","C","2019_02_OH0370100_NIBRS",68631153,0
2019,8161145,14456,3,2019,"I",,"Y","G","C","2019_03_OH0370100_NIBRS",57114200,0
2019,8168807,14456,4,2019,"I",,"Y","G","C","2019_04_OH0370100_NIBRS",68634448,0
2019,8145564,14120,1,2019,"I",,"Y","G","C","2019_01_OH0070400_NIBRS",37405869,0
2019,8153226,14120,2,2019,"I",,"Y","G","C","2019_02_OH0070400_NIBRS",51141906,0
2019,8145581,14141,1,2019,"I",,"Y","G","C","2019_01_OH0090500_NIBRS",49830316,0
2019,8153243,14141,2,2019,"I",,"Y","G","C","2019_02_OH0090500_NIBRS",71554626,0
2019,8160905,14141,3,2019,"I",,"Y","G","C","2019_03_OH0090500_NIBRS",49833199,0
2019,8146097,14823,1,2019,"I",,"Y","G","C","2019_01_OH0772900_NIBRS",35733667,0
2019,8153759,14823,2,2019,"I",,"Y","G","C","2019_02_OH0772900_NIBRS",47156275,0
2019,8161421,14823,3,2019,"I",,"Y","G","C","2019_03_OH0772900_NIBRS",47562772,0
2019,8169083,14823,4,2019,"I",,"Y","G","C","2019_04_OH0772900_NIBRS",49864268,0
2019,8176745,14823,5,2019,"I",,"Y","G","C","2019_05_OH0772900_NIBRS",48791804,0
2019,8184407,14823,6,2019,"I",,"Y","G","C","2019_06_OH0772900_NIBRS",49867517,0
2019,8192069,14823,7,2019,"I",,"Y","G","C","2019_07_OH0772900_NIBRS",51171375,0
2019,8199731,14823,8,2019,"I",,"Y","G","C","2019_08_OH0772900_NIBRS",55073213,0
2019,8207393,14823,9,2019,"I",,"Y","G","C","2019_09_OH0772900_NIBRS",59149284,0
2019,8215055,14823,10,2019,"I",,"Y","G","C","2019_10_OH0772900_NIBRS",60822600,0
2019,8222717,14823,11,2019,"I",,"Y","G","C","2019_11_OH0772900_NIBRS",62594018,0
2019,8146001,14689,1,2019,"I",,"Y","G","C","2019_01_OH0630000_NIBRS",71680887,0
2019,8153663,14689,2,2019,"I",,"Y","G","C","2019_02_OH0630000_NIBRS",71680944,0
2019,8145864,14514,1,2019,"I",,"Y","G","C","2019_01_OH0440200_NIBRS",49849532,0
2019,8153526,14514,2,2019,"I",,"Y","G","C","2019_02_OH0440200_NIBRS",51157026,0
2019,8161188,14514,3,2019,"I",,"Y","G","C","2019_03_OH0440200_NIBRS",47967992,0
2019,8168850,14514,4,2019,"I",,"Y","G","C","2019_04_OH0440200_NIBRS",49849529,0
2019,8176512,14514,5,2019,"I",,"Y","G","C","2019_05_OH0440200_NIBRS",71735092,0
2019,8184174,14514,6,2019,"I",,"Y","G","C","2019_06_OH0440200_NIBRS",64239013,0
2019,8149454,25277,1,2019,"U",,"Y","G","C","2019_01_OH0253200_NIBRS",,0
2019,8157116,25277,2,2019,"U",,"Y","G","C","2019_02_OH0253200_NIBRS",,0
2019,8164778,25277,3,2019,"U",,"Y","G","C","2019_03_OH0253200_NIBRS",,0
2019,8172440,25277,4,2019,"U",,"Y","G","C","2019_04_OH0253200_NIBRS",,0
2019,8180102,25277,5,2019,"U",,"Y","G","C","2019_05_OH0253200_NIBRS",,0
2019,8187764,25277,6,2019,"U",,"Y","G","C","2019_06_OH0253200_NIBRS",,0
2019,8195426,25277,7,2019,"U",,"Y","G","C","2019_07_OH0253200_NIBRS",,0
2019,8203088,25277,8,2019,"U",,"Y","G","C","2019_08_OH0253200_NIBRS",,0
2019,8210750,25277,9,2019,"U",,"Y","G","C","2019_09_OH0253200_NIBRS",,0
2019,8218412,25277,10,2019,"U",,"Y","G","C","2019_10_OH0253200_NIBRS",,0
2019,8226074,25277,11,2019,"U",,"Y","G","C","2019_11_OH0253200_NIBRS",,0
2019,8233736,25277,12,2019,"U",,"Y","G","C","2019_12_OH0253200_NIBRS",,0
2019,8146115,14844,1,2019,"I",,"Y","G","C","2019_01_OH0782300_NIBRS",47152292,0
2019,8153777,14844,2,2019,"I",,"Y","G","C","2019_02_OH0782300_NIBRS",47152545,0
2019,8161439,14844,3,2019,"I",,"Y","G","C","2019_03_OH0782300_NIBRS",47563069,0
2019,8169101,14844,4,2019,"I",,"Y","G","C","2019_04_OH0782300_NIBRS",47992207,0
2019,8176763,14844,5,2019,"I",,"Y","G","C","2019_05_OH0782300_NIBRS",48791885,0
2019,8184425,14844,6,2019,"I",,"Y","G","C","2019_06_OH0782300_NIBRS",49860185,0
2019,8192087,14844,7,2019,"I",,"Y","G","C","2019_07_OH0782300_NIBRS",51174185,0
2019,8199749,14844,8,2019,"I",,"Y","G","C","2019_08_OH0782300_NIBRS",57139472,0
2019,8207411,14844,9,2019,"I",,"Y","G","C","2019_09_OH0782300_NIBRS",59152037,0
2019,8215073,14844,10,2019,"I",,"Y","G","C","2019_10_OH0782300_NIBRS",60826993,0
2019,8222735,14844,11,2019,"I",,"Y","G","C","2019_11_OH0782300_NIBRS",62594635,0
2019,8230397,14844,12,2019,"I",,"Y","G","C","2019_12_OH0782300_NIBRS",64263511,0
2019,8146112,14840,1,2019,"U",,"Y","G","C","2019_01_OH0781700_NIBRS",,0
2019,8153774,14840,2,2019,"U",,"Y","G","C","2019_02_OH0781700_NIBRS",,0
2019,8161436,14840,3,2019,"U",,"Y","G","C","2019_03_OH0781700_NIBRS",,0
2019,8169098,14840,4,2019,"U",,"Y","G","C","2019_04_OH0781700_NIBRS",,0
2019,8176760,14840,5,2019,"U",,"Y","G","C","2019_05_OH0781700_NIBRS",,0
2019,8184422,14840,6,2019,"U",,"Y","G","C","2019_06_OH0781700_NIBRS",,0
2019,8192084,14840,7,2019,"U",,"Y","G","C","2019_07_OH0781700_NIBRS",,0
2019,8199746,14840,8,2019,"U",,"Y","G","C","2019_08_OH0781700_NIBRS",,0
2019,8207408,14840,9,2019,"U",,"Y","G","C","2019_09_OH0781700_NIBRS",,0
2019,8215070,14840,10,2019,"U",,"Y","G","C","2019_10_OH0781700_NIBRS",,0
2019,8222732,14840,11,2019,"U",,"Y","G","C","2019_11_OH0781700_NIBRS",,0
2019,8230394,14840,12,2019,"U",,"Y","G","C","2019_12_OH0781700_NIBRS",,0
2019,8145630,14200,1,2019,"I",,"Y","G","C","2019_01_OH0151500_NIBRS",51142923,0
2019,8153292,14200,2,2019,"I",,"Y","G","C","2019_02_OH0151500_NIBRS",37410324,0
2019,8160954,14200,3,2019,"I",,"Y","G","C","2019_03_OH0151500_NIBRS",51147482,0
2019,8168616,14200,4,2019,"I",,"Y","G","C","2019_04_OH0151500_NIBRS",51142927,0
2019,8176278,14200,5,2019,"I",,"Y","G","C","2019_05_OH0151500_NIBRS",51139261,0
2019,8183940,14200,6,2019,"I",,"Y","G","C","2019_06_OH0151500_NIBRS",51142933,0
2019,8191602,14200,7,2019,"I",,"Y","G","C","2019_07_OH0151500_NIBRS",51147488,0
2019,8199264,14200,8,2019,"I",,"Y","G","C","2019_08_OH0151500_NIBRS",66787623,0
2019,8206926,14200,9,2019,"I",,"Y","G","C","2019_09_OH0151500_NIBRS",66779653,0
2019,8214588,14200,10,2019,"I",,"Y","G","C","2019_10_OH0151500_NIBRS",71471796,0
2019,8222250,14200,11,2019,"I",,"Y","G","C","2019_11_OH0151500_NIBRS",71354786,0
2019,8229912,14200,12,2019,"I",,"Y","G","C","2019_12_OH0151500_NIBRS",71471799,0
2019,8145522,14073,1,2019,"I",,"Y","G","C","2019_01_OH0021100_NIBRS",60791304,0
2019,8145523,14075,1,2019,"I",,"Y","G","C","2019_01_OH0021300_NIBRS",37413401,0
2019,8153185,14075,2,2019,"I",,"Y","G","C","2019_02_OH0021300_NIBRS",47535299,0
2019,8160847,14075,3,2019,"I",,"Y","G","C","2019_03_OH0021300_NIBRS",59114248,0
2019,8168509,14075,4,2019,"I",,"Y","G","C","2019_04_OH0021300_NIBRS",59117545,0
2019,8176171,14075,5,2019,"I",,"Y","G","C","2019_05_OH0021300_NIBRS",62560023,0
2019,8183833,14075,6,2019,"I",,"Y","G","C","2019_06_OH0021300_NIBRS",51137842,0
2019,8191495,14075,7,2019,"I",,"Y","G","C","2019_07_OH0021300_NIBRS",66778526,0
2019,8199157,14075,8,2019,"I",,"Y","G","C","2019_08_OH0021300_NIBRS",60791289,0
2019,8206819,14075,9,2019,"I",,"Y","G","C","2019_09_OH0021300_NIBRS",60791286,0
2019,8214481,14075,10,2019,"I",,"Y","G","C","2019_10_OH0021300_NIBRS",62560004,0
2019,8222143,14075,11,2019,"I",,"Y","G","C","2019_11_OH0021300_NIBRS",62560013,0
2019,8229805,14075,12,2019,"I",,"Y","G","C","2019_12_OH0021300_NIBRS",66778532,0
2019,8145816,14451,1,2019,"I",,"Y","G","C","2019_01_OH0360200_NIBRS",48771621,0
2019,8153478,14451,2,2019,"I",,"Y","G","C","2019_02_OH0360200_NIBRS",62582643,0
2019,8161140,14451,3,2019,"I",,"Y","G","C","2019_03_OH0360200_NIBRS",59134865,0
2019,8168802,14451,4,2019,"I",,"Y","G","C","2019_04_OH0360200_NIBRS",51146004,0
2019,8176464,14451,5,2019,"I",,"Y","G","C","2019_05_OH0360200_NIBRS",68631038,0
2019,8184126,14451,6,2019,"I",,"Y","G","C","2019_06_OH0360200_NIBRS",66807500,0
2019,8145610,14178,1,2019,"I",,"Y","G","C","2019_01_OH0131400_NIBRS",71728798,0
2019,8153272,14178,2,2019,"I",,"Y","G","C","2019_02_OH0131400_NIBRS",59115819,0
2019,8160934,14178,3,2019,"I",,"Y","G","C","2019_03_OH0131400_NIBRS",64219997,0
2019,8168596,14178,4,2019,"I",,"Y","G","C","2019_04_OH0131400_NIBRS",71728807,0
2019,8675229,14232,1,2019,"U",27-FEB-19,"Y","F","C","2019_01_OH0182300_NIBRS",64223794,0
2019,8725512,14232,2,2019,"U",13-MAR-19,"Y","F","C","2019_02_OH0182300_NIBRS",64223798,0
2019,8146088,14806,1,2019,"I",,"Y","G","C","2019_01_OH0771000_NIBRS",47152420,0
2019,8153750,14806,2,2019,"I",,"Y","G","C","2019_02_OH0771000_NIBRS",48790048,0
2019,8161412,14806,3,2019,"I",,"Y","G","C","2019_03_OH0771000_NIBRS",48790054,0
2019,8169074,14806,4,2019,"I",,"Y","G","C","2019_04_OH0771000_NIBRS",47984755,0
2019,8176736,14806,5,2019,"I",,"Y","G","C","2019_05_OH0771000_NIBRS",49867148,0
2019,8184398,14806,6,2019,"I",,"Y","G","C","2019_06_OH0771000_NIBRS",49863850,0
2019,8192060,14806,7,2019,"I",,"Y","G","C","2019_07_OH0771000_NIBRS",51173491,0
2019,8199722,14806,8,2019,"I",,"Y","G","C","2019_08_OH0771000_NIBRS",57142826,0
2019,8207384,14806,9,2019,"I",,"Y","G","C","2019_09_OH0771000_NIBRS",60819780,0
2019,8215046,14806,10,2019,"I",,"Y","G","C","2019_10_OH0771000_NIBRS",62593690,0
2019,8222708,14806,11,2019,"I",,"Y","G","C","2019_11_OH0771000_NIBRS",64262688,0
2019,8230370,14806,12,2019,"I",,"Y","G","C","2019_12_OH0771000_NIBRS",64258910,0
2019,8145694,14295,1,2019,"I",,"Y","G","C","2019_01_OH0220400_NIBRS",48759423,0
2019,8153356,14295,2,2019,"I",,"Y","G","C","2019_02_OH0220400_NIBRS",64229210,0
2019,8146092,14816,1,2019,"I",,"Y","G","C","2019_01_OH0772000_NIBRS",48790219,0
2019,8153754,14816,2,2019,"I",,"Y","G","C","2019_02_OH0772000_NIBRS",47152424,0
2019,8161416,14816,3,2019,"I",,"Y","G","C","2019_03_OH0772000_NIBRS",47553526,0
2019,8145890,14545,1,2019,"I",,"Y","G","C","2019_01_OH0470800_NIBRS",70890935,0
2019,8153552,14545,2,2019,"I",,"Y","G","C","2019_02_OH0470800_NIBRS",70890922,0
2019,8161214,14545,3,2019,"I",,"Y","G","C","2019_03_OH0470800_NIBRS",57115316,0
2019,8168876,14545,4,2019,"I",,"Y","G","C","2019_04_OH0470800_NIBRS",60816803,0
2019,8161365,14741,3,2019,"U",,"Y","G","C","2019_03_OH0700300_NIBRS",,0
2019,8169027,14741,4,2019,"U",,"Y","G","C","2019_04_OH0700300_NIBRS",,0
2019,8176689,14741,5,2019,"U",,"Y","G","C","2019_05_OH0700300_NIBRS",,0
2019,8184351,14741,6,2019,"U",,"Y","G","C","2019_06_OH0700300_NIBRS",,0
2019,8192013,14741,7,2019,"U",,"Y","G","C","2019_07_OH0700300_NIBRS",,0
2019,8199675,14741,8,2019,"U",,"Y","G","C","2019_08_OH0700300_NIBRS",,0
2019,8207337,14741,9,2019,"U",,"Y","G","C","2019_09_OH0700300_NIBRS",,0
2019,8145521,14071,1,2019,"I",,"Y","G","C","2019_01_OH0020700_NIBRS",57099606,0
2019,8153183,14071,2,2019,"U",,"Y","G","C","2019_02_OH0020700_NIBRS",,0
2019,8160845,14071,3,2019,"U",,"Y","G","C","2019_03_OH0020700_NIBRS",,0
2019,8168507,14071,4,2019,"U",,"Y","G","C","2019_04_OH0020700_NIBRS",,0
2019,8176169,14071,5,2019,"I",,"Y","G","C","2019_05_OH0020700_NIBRS",51110933,0
2019,8183831,14071,6,2019,"U",,"Y","G","C","2019_06_OH0020700_NIBRS",,0
2019,8191493,14071,7,2019,"U",,"Y","G","C","2019_07_OH0020700_NIBRS",,0
2019,8199155,14071,8,2019,"I",,"Y","G","C","2019_08_OH0020700_NIBRS",57099604,0
2019,8206817,14071,9,2019,"I",,"Y","G","C","2019_09_OH0020700_NIBRS",59117541,0
2019,8214479,14071,10,2019,"I",,"Y","G","C","2019_10_OH0020700_NIBRS",60776577,0
2019,8222141,14071,11,2019,"U",,"Y","G","C","2019_11_OH0020700_NIBRS",,0
2019,8229803,14071,12,2019,"U",,"Y","G","C","2019_12_OH0020700_NIBRS",,0
2019,8145830,14465,1,2019,"U",,"Y","G","C","2019_01_OH0390500_NIBRS",,0
2019,8153492,14465,2,2019,"U",,"Y","G","C","2019_02_OH0390500_NIBRS",,0
2019,8161154,14465,3,2019,"U",,"Y","G","C","2019_03_OH0390500_NIBRS",,0
2019,8168816,14465,4,2019,"U",,"Y","G","C","2019_04_OH0390500_NIBRS",,0
2019,8176478,14465,5,2019,"U",,"Y","G","C","2019_05_OH0390500_NIBRS",,0
2019,8184140,14465,6,2019,"U",,"Y","G","C","2019_06_OH0390500_NIBRS",,0
2019,8191802,14465,7,2019,"U",,"Y","G","C","2019_07_OH0390500_NIBRS",,0
2019,8199464,14465,8,2019,"U",,"Y","G","C","2019_08_OH0390500_NIBRS",,0
2019,8207126,14465,9,2019,"U",,"Y","G","C","2019_09_OH0390500_NIBRS",,0
2019,8214788,14465,10,2019,"U",,"Y","G","C","2019_10_OH0390500_NIBRS",,0
2019,8222450,14465,11,2019,"U",,"Y","G","C","2019_11_OH0390500_NIBRS",,0
2019,8230112,14465,12,2019,"U",,"Y","G","C","2019_12_OH0390500_NIBRS",,0
2019,8146089,14811,1,2019,"I",,"Y","G","C","2019_01_OH0771500_NIBRS",47985305,0
2019,8153751,14811,2,2019,"I",,"Y","G","C","2019_02_OH0771500_NIBRS",47979986,0
2019,8161413,14811,3,2019,"I",,"Y","G","C","2019_03_OH0771500_NIBRS",47989353,0
2019,8169075,14811,4,2019,"I",,"Y","G","C","2019_04_OH0771500_NIBRS",47989355,0
2019,8176737,14811,5,2019,"I",,"Y","G","C","2019_05_OH0771500_NIBRS",47989357,0
2019,8184399,14811,6,2019,"U",,"Y","G","C","2019_06_OH0771500_NIBRS",,0
2019,8192061,14811,7,2019,"U",,"Y","G","C","2019_07_OH0771500_NIBRS",,0
2019,8199723,14811,8,2019,"U",,"Y","G","C","2019_08_OH0771500_NIBRS",,0
2019,8207385,14811,9,2019,"U",,"Y","G","C","2019_09_OH0771500_NIBRS",,0
2019,8215047,14811,10,2019,"U",,"Y","G","C","2019_10_OH0771500_NIBRS",,0
2019,8222709,14811,11,2019,"U",,"Y","G","C","2019_11_OH0771500_NIBRS",,0
2019,8230371,14811,12,2019,"U",,"Y","G","C","2019_12_OH0771500_NIBRS",,0
2019,8145625,14195,1,2019,"I",,"Y","G","C","2019_01_OH0150700_NIBRS",64220440,0
2019,8145677,14277,1,2019,"U",,"Y","G","C","2019_01_OH0190200_NIBRS",,0
2019,8153339,14277,2,2019,"U",,"Y","G","C","2019_02_OH0190200_NIBRS",,0
2019,8161001,14277,3,2019,"U",,"Y","G","C","2019_03_OH0190200_NIBRS",,0
