"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,128481793,1,
2019,129333739,1,
2019,116822933,10,
2019,133803434,8,
2019,133801933,1,
2019,123399126,1,
2019,128474038,10,
2019,128493836,10,
2019,133806175,9,
2019,133813840,9,
2019,128497397,9,
2019,128508087,1,
2019,123121321,1,
2019,123098831,10,
2019,123408328,10,
2019,123957064,10,
2019,124621923,10,
2019,123928511,1,
2019,123437825,10,
2019,116811485,10,
2019,123407989,1,
2019,123426300,10,
2019,116804712,9,
2019,116826564,10,
2019,115656732,1,
2019,116817861,10,
2019,117871553,9,
2019,116821115,1,
2019,116789576,6,
2019,116801334,10,
2019,116807260,8,
2019,123922028,1,
2019,123406797,10,
2019,123927686,10,
2019,123937063,1,
2019,123945468,10,
2019,123397041,8,
2019,123951829,1,
2019,123421708,10,
2019,132909828,10,
2019,123105479,10,
2019,123108839,1,
2019,123118033,1,
2019,123135639,1,
2019,131423321,10,
2019,123929654,9,
2019,131420046,1,
2019,123936442,3,
2019,123936442,1,
2019,132841022,10,
2019,129344463,9,
2019,133054399,10,
2019,132895954,9,
2019,131413824,9,
2019,131444247,1,
2019,133811582,9,
2019,130399097,10,
2019,130387614,10,
2019,130399225,10,
2019,131413050,6,
2019,130361974,1,
2019,130362094,10,
2019,130386553,10,
2019,128493233,10,
2019,128503182,1,
2019,131453055,9,
2019,131453075,1,
2019,131407631,9,
2019,129354150,10,
2019,129355383,1,
2019,129356673,10,
2019,131416296,10,
2019,131428419,10,
2019,131434327,10,
2019,131426167,1,
2019,131415251,10,
2019,131422467,1,
2019,131409729,10,
2019,131425103,10,
2019,131430169,1,
2019,131433582,6,
2019,131443825,3,
2019,131443825,1,
2019,128503963,8,
2019,132918307,10,
2019,129328897,10,
2019,130394042,1,
2019,130394116,1,
2019,131435402,10,
2019,130376186,1,
2019,130393612,1,
2019,130372178,1,
2019,130378288,1,
2019,130382750,10,
2019,130360756,6,
2019,130389771,10,
2019,130380712,1,
2019,130381084,9,
2019,130391734,1,
2019,130391734,6,
2019,130392467,10,
2019,133805287,9,
2019,129339062,9,
2019,129345939,9,
2019,132853913,10,
2019,132909795,10,
2019,132895390,1,
2019,124644105,10,
2019,124663089,10,
2019,124658821,1,
2019,124660431,1,
2019,126663857,1,
2019,130357132,10,
2019,134724592,9,
2019,130390303,10,
2019,123130204,1,
2019,123138741,9,
2019,125539123,1,
2019,125540602,10,
2019,125542898,10,
2019,124645903,10,
2019,124647435,1,
2019,125532558,9,
2019,126653991,1,
2019,126654446,1,
2019,126662924,1,
2019,126655224,1,
2019,123016769,1,
2019,123424201,1,
2019,123412375,1,
2019,123422272,10,
2019,123009788,3,
2019,125523113,1,
2019,124663058,10,
2019,125517523,10,
2019,131433950,10,
2019,131440252,1,
2019,129335207,1,
2019,129353179,10,
2019,124664043,9,
2019,124664482,10,
2019,126647203,10,
2019,125506772,1,
2019,129358744,1,
2019,125527133,9,
2019,125541349,9,
2019,127480086,10,
2019,127482281,10,
2019,127482831,1,
2019,127498333,10,
2019,125531551,1,
2019,132886548,1,
2019,132917970,10,
2019,131394843,6,
2019,127468277,8,
2019,131444853,1,
2019,131444857,1,
2019,127470713,10,
2019,129354181,10,
2019,129365710,1,
2019,129358941,10,
2019,129324138,1,
2019,129316184,9,
2019,123944344,1,
2019,129357953,10,
2019,129360654,9,
2019,129361886,1,
2019,129328643,9,
2019,127469469,10,
2019,127480976,1,
2019,127481861,10,
2019,128498484,10,
2019,128495910,10,
2019,128499164,1,
2019,128500465,10,
2019,128501085,10,
2019,129336992,9,
2019,129359131,1,
2019,128500718,10,
2019,128501197,9,
2019,128481079,9,
2019,128483185,10,
2019,128492924,1,
2019,128508694,10,
2019,128513054,1,
2019,128513653,1,
2019,128513654,1,
2019,128514031,1,
2019,128514116,1,
2019,128483019,9,
2019,128486106,9,
2019,128500679,9,
2019,131436208,1,
2019,131446845,1,
2019,131408263,10,
2019,123013007,9,
2019,123406726,1,
2019,123427720,1,
2019,123409428,10,
2019,123103257,10,
2019,123108727,10,
2019,116805956,10,
2019,123415157,9,
2019,123108728,10,
2019,123384232,1,
2019,123406833,1,
2019,123411428,10,
2019,123437474,10,
2019,123108659,1,
2019,132878163,1,
2019,132902628,6,
2019,117864199,1,
2019,117855302,6,
2019,123409889,10,
2019,116810029,10,
2019,123108893,1,
2019,123384387,10,
2019,123115909,3,
2019,123418684,1,
2019,123418684,6,
2019,116793974,10,
2019,123023800,9,
2019,123105005,10,
2019,123943261,10,
2019,124650090,10,
2019,131431360,10,
2019,123927910,6,
2019,125522104,1,
2019,123099009,10,
2019,123141957,10,
2019,131438854,1,
2019,117876321,10,
2019,131415386,9,
2019,131430568,10,
2019,125525809,10,
2019,125531990,10,
2019,125532218,1,
2019,131413426,6,
2019,131415027,6,
2019,125512393,1,
2019,123923019,6,
2019,129334222,9,
2019,129345075,1,
2019,123941031,9,
2019,131403862,9,
2019,123108219,9,
2019,123130007,1,
2019,124654690,9,
2019,124668533,1,
2019,124660591,1,
2019,124650646,10,
2019,124662443,1,
2019,130376873,10,
2019,124659337,9,
2019,123118850,10,
2019,123125766,10,
2019,123128097,1,
2019,120106016,1,
2019,115647265,9,
2019,115705917,9,
2019,127455159,9,
2019,127485659,3,
2019,127453670,10,
2019,130376560,2,
2019,130385322,10,
2019,127489313,9,
2019,134724782,9,
2019,135412257,6,
2019,123933957,1,
2019,123952635,10,
2019,123955379,10,
2019,123926228,9,
2019,123950109,9,
2019,123948800,10,
2019,129348660,1,
2019,123947304,10,
2019,125543002,1,
2019,123136300,10,
2019,123399316,9,
2019,123948715,1,
2019,128497356,1,
2019,128508323,1,
2019,128484857,10,
2019,135300259,9,
2019,132906110,1,
2019,132864007,1,
2019,123942154,10,
2019,123931132,10,
2019,123928099,9,
2019,132889241,1,
2019,132901334,10,
2019,123926797,10,
2019,132892239,1,
2019,124654147,10,
2019,133027565,1,
2019,123416879,10,
2019,123415540,1,
2019,123409288,10,
2019,123419580,1,
2019,123959022,10,
2019,123103272,1,
2019,123017422,9,
2019,123015430,9,
2019,123416251,10,
2019,123409477,1,
2019,123415916,1,
2019,127472427,9,
2019,127472448,10,
2019,123118037,10,
2019,135058736,1,
2019,135058736,9,
2019,133803751,9,
2019,133803811,1,
2019,129353592,10,
2019,126652385,1,
2019,127485535,9,
2019,129340693,10,
2019,129368183,9,
2019,127485352,10,
2019,124665013,10,
2019,125517750,10,
2019,125521781,6,
2019,125533089,1,
2019,124664513,10,
2019,129328561,10,
2019,129345496,10,
2019,126648642,10,
2019,125533769,1,
2019,125500615,1,
2019,125516421,9,
2019,125533214,3,
2019,125541525,10,
2019,125523362,1,
2019,126659854,10,
2019,126658140,10,
2019,126651532,1,
2019,127470361,1,
2019,127485455,10,
2019,123936853,10,
2019,123019318,9,
2019,124647121,1,
2019,124671579,9,
2019,124671331,1,
2019,124671406,1,
2019,124671468,1,
2019,124671515,10,
2019,124629268,1,
2019,125506078,10,
2019,123013106,1,
2019,123026541,10,
2019,123921544,1,
2019,123941010,10,
2019,123947844,1,
2019,123413694,10,
2019,123924610,9,
2019,125526702,9,
2019,125532741,1,
2019,125543131,10,
2019,116821282,10,
2019,129347884,10,
2019,129350214,6,
2019,129344178,9,
2019,131434686,1,
2019,131440948,10,
2019,124652573,10,
2019,123407502,6,
2019,133798816,1,
2019,130381897,9,
2019,115646941,4,
2019,135407546,1,
2019,128486774,1,
2019,128474049,1,
2019,128508022,1,
2019,128502716,10,
2019,128510295,1,
2019,128511071,1,
2019,127472033,1,
2019,132888683,8,
2019,132888683,9,
2019,132891204,9,
2019,132893609,10,
2019,129335242,9,
2019,129341861,9,
2019,129358167,1,
2019,129353920,6,
2019,124650525,10,
2019,128492585,10,
2019,128471690,1,
2019,128484163,1,
2019,128503061,1,
2019,128469196,1,
2019,128500295,1,
2019,128485610,10,
2019,130385225,10,
2019,132867394,6,
2019,130384904,1,
2019,116816569,1,
2019,116827412,10,
2019,123127120,10,
2019,128496359,10,
2019,128493632,1,
2019,128497362,1,
2019,123388662,10,
2019,123099596,9,
2019,123138555,1,
2019,123392982,1,
2019,123957910,8,
2019,124621347,10,
2019,124633688,1,
2019,123911926,10,
2019,123436519,1,
2019,116809802,10,
2019,123408813,1,
2019,123422068,10,
2019,115652366,10,
2019,116816492,10,
2019,115683409,10,
2019,116826230,1,
2019,116813671,1,
2019,133802020,9,
2019,123418663,1,
2019,123956061,10,
2019,128486864,9,
2019,123944609,10,
2019,132903608,6,
2019,123942243,10,
2019,123026579,10,
2019,123027413,9,
2019,123130519,9,
2019,131419045,1,
2019,133804558,9,
2019,133809980,10,
2019,131399833,10,
2019,129323387,1,
2019,130399696,10,
2019,133813797,1,
2019,131412855,1,
2019,131446179,1,
2019,131426789,10,
2019,131447349,9,
2019,131399737,10,
2019,130399474,10,
2019,131419186,1,
2019,131424671,1,
2019,130365659,6,
2019,129365520,1,
2019,129367081,1,
2019,124663069,9,
2019,131396341,10,
2019,131406903,1,
2019,131417555,9,
2019,131438999,10,
2019,131448645,10,
2019,131408726,9,
2019,131422991,1,
2019,131425306,1,
2019,131426075,10,
2019,129314239,10,
2019,129359440,10,
2019,129355797,10,
2019,129356501,10,
2019,131407309,1,
2019,131405842,1,
2019,131422736,1,
2019,131427471,3,
2019,131398397,1,
2019,131433627,9,
2019,131435587,2,
2019,131435954,10,
2019,131437616,1,
2019,130368353,1,
2019,130365388,10,
2019,132906101,1,
2019,130384531,6,
2019,130390792,10,
2019,130392829,1,
2019,130398247,1,
2019,130374812,10,
2019,130373464,10,
2019,130395571,10,
2019,130366577,1,
2019,130389879,9,
2019,130389972,9,
2019,130390118,10,
2019,129353169,10,
2019,129342177,10,
2019,132853826,9,
2019,132894388,10,
2019,124642388,2,
2019,124655509,10,
2019,124640582,9,
2019,135488753,1,
2019,135405596,1,
2019,130373672,10,
2019,130386865,10,
2019,130398517,10,
2019,130399708,10,
2019,134707710,1,
2019,130373588,1,
2019,123127080,10,
2019,126654761,10,
2019,126654861,10,
2019,126655235,9,
2019,123019662,10,
2019,123117214,1,
2019,123419814,1,
2019,123105579,9,
2019,125521073,6,
2019,129364259,1,
2019,129364701,10,
2019,124643551,10,
2019,124644888,9,
2019,124644890,9,
2019,124662921,10,
2019,126656712,9,
2019,129362345,1,
2019,124649172,10,
2019,124663692,9,
2019,125538914,9,
2019,125505542,1,
2019,125512428,1,
2019,125526519,10,
2019,125531660,10,
2019,126655711,1,
2019,125532381,6,
2019,127479159,1,
2019,127498231,1,
2019,127498384,1,
2019,127498456,1,
2019,127498553,1,
2019,125540930,1,
2019,129363473,1,
2019,132883841,4,
2019,132885082,9,
2019,132901538,1,
2019,127487997,9,
2019,126642688,1,
2019,127456697,10,
2019,129335817,1,
2019,123894778,10,
2019,129349300,1,
2019,129328321,10,
2019,129354483,1,
2019,128494663,10,
2019,129342137,1,
2019,128495956,10,
2019,129342012,9,
2019,127476765,10,
2019,127480479,9,
2019,129333343,1,
2019,128472721,10,
2019,128498428,10,
2019,128502770,1,
2019,128513052,1,
2019,128510085,1,
2019,128487757,1,
2019,131403427,6,
2019,131446606,1,
2019,131402986,10,
2019,123910074,9,
2019,123105576,10,
2019,123101082,1,
2019,123132063,10,
2019,120109594,1,
2019,123013006,9,
2019,123018813,9,
2019,123406071,1,
2019,123022637,9,
2019,123401369,10,
2019,123111341,1,
2019,123405800,9,
2019,123413427,5,
2019,123413427,8,
2019,123419664,1,
2019,123104687,1,
2019,123104772,1,
2019,132882060,1,
2019,123415466,1,
2019,123111242,1,
2019,123405740,10,
2019,123422740,10,
2019,116816150,9,
2019,123109162,1,
2019,123109162,6,
2019,123406010,10,
2019,123413567,10,
2019,123141472,1,
2019,123423815,1,
2019,123420053,10,
2019,123424082,1,
2019,115692827,10,
2019,123944749,1,
2019,123115268,10,
2019,123951002,10,
2019,123383634,3,
2019,123400646,1,
2019,125543992,1,
2019,129345750,9,
2019,129336013,10,
2019,131428616,1,
2019,123950198,1,
2019,125506374,1,
2019,131405209,9,
2019,131425987,9,
2019,125516340,9,
2019,125524397,1,
2019,125530813,10,
2019,125525808,10,
2019,125544288,1,
2019,131431643,10,
2019,131414846,9,
2019,131425335,10,
2019,123951885,10,
2019,129334219,9,
2019,129347973,10,
2019,123934467,10,
2019,123943723,1,
2019,124634276,1,
2019,124657403,10,
2019,124668192,1,
2019,124660659,1,
2019,124662320,1,
2019,124662489,10,
2019,124659743,1,
2019,126650432,10,
2019,126658452,10,
2019,126654393,9,
2019,127457784,10,
2019,115653723,1,
2019,115648050,10,
2019,115711911,10,
2019,115704577,1,
2019,127475209,1,
2019,127454938,1,
2019,127474297,1,
2019,135301151,3,
2019,130379196,9,
2019,130386323,10,
2019,123936519,9,
2019,123927957,3,
2019,123950592,1,
2019,123948374,1,
2019,123949160,9,
2019,115684998,10,
2019,123009335,10,
2019,123135082,1,
2019,123920298,1,
2019,128480854,9,
2019,128498859,10,
2019,128497300,10,
2019,128511516,1,
2019,128462898,10,
2019,135411012,10,
2019,132903582,6,
2019,132888980,9,
2019,132907375,10,
2019,135069724,1,
2019,123947924,1,
2019,123927110,10,
2019,123948700,10,
2019,123949470,10,
2019,123920945,1,
2019,123937654,1,
2019,132840821,1,
2019,123935192,10,
2019,123956328,6,
2019,123959095,10,
2019,123131541,10,
2019,126649510,10,
2019,126651717,10,
2019,123131993,1,
2019,123400265,1,
2019,127489428,1,
2019,131427912,10,
2019,131424240,9,
2019,135074943,12,5
2019,129353632,1,
2019,129355622,9,
2019,129357462,1,
2019,127486364,10,
2019,127486411,10,
2019,127455475,1,
2019,125547943,1,
2019,125535954,1,
2019,125537054,10,
2019,125500616,9,
2019,125496349,10,
2019,125533498,1,
2019,125523943,9,
2019,125523943,1,
2019,125530565,10,
2019,125522803,9,
2019,125538705,10,
2019,125535649,10,
2019,125536409,1,
2019,125523469,1,
2019,126647268,9,
2019,126647843,1,
2019,126658312,10,
2019,126658758,9,
2019,127473105,1,
2019,128463348,10,
2019,126648557,9,
2019,127486816,1,
2019,127487719,1,
2019,127484905,1,
2019,123948852,1,
2019,130389816,10,
2019,123937326,1,
2019,123957104,10,
2019,123947958,1,
2019,123961236,2,
2019,123931917,10,
2019,123932776,1,
2019,123919666,1,
2019,123923980,9,
2019,123918011,6,
2019,133058231,10,
2019,123951430,1,
2019,123012628,1,
2019,123099890,1,
2019,123116387,10,
2019,123120698,10,
2019,126649610,10,
2019,126650903,10,
2019,123370697,10,
2019,123409135,10,
2019,123418842,10,
2019,123935170,10,
2019,123947443,6,
2019,123927951,3,
2019,123934117,10,
2019,123949053,1,
2019,123949898,10,
2019,129313930,1,
2019,129360058,1,
2019,123948785,9,
2019,123920732,9,
2019,123132016,10,
2019,123417580,10,
2019,123426559,1,
2019,123026240,9,
2019,133805098,1,
2019,135065363,10,
2019,127472360,1,
2019,127477149,1,
2019,129368451,1,
2019,127485365,9,
2019,127485820,1,
2019,127485787,9,
2019,125523488,1,
2019,124636603,1,
2019,124643015,6,
2019,129354772,9,
2019,129323035,1,
2019,125522167,9,
2019,125536869,10,
2019,125537117,2,
2019,125541489,10,
2019,126647301,1,
2019,125533614,1,
2019,126648794,9,
2019,126650282,1,
2019,126659489,10,
2019,127456572,1,
2019,124670552,1,
2019,124671131,1,
2019,124671211,6,
2019,124672540,10,
2019,124649274,1,
2019,124671497,6,
2019,124671914,10,
2019,124671978,10,
2019,123420121,9,
2019,125545385,10,
2019,124668327,1,
2019,124664842,10,
2019,123925322,6,
2019,123027714,1,
2019,116818610,9,
2019,125526562,1,
2019,123958782,10,
2019,124621164,10,
2019,123918433,1,
2019,123918644,1,
2019,129345775,1,
2019,131429971,1,
2019,131439490,10,
2019,131441892,10,
2019,124649386,10,
2019,124650230,10,
2019,127468836,10,
2019,127456206,1,
2019,123431719,9,
2019,127454182,9,
2019,130383682,10,
2019,128498121,1,
2019,128481468,10,
2019,128497423,10,
2019,128513062,1,
2019,128509056,8,
2019,128509361,1,
2019,128511492,10,
2019,127469360,9,
2019,132905520,1,
2019,129345913,1,
2019,129353431,9,
2019,124626757,1,
2019,128505465,1,
2019,128495212,1,
2019,128481907,1,
2019,128503475,9,
2019,132844961,10,
2019,133792282,9,
2019,123109189,10,
2019,123110933,1,
2019,123109430,10,
2019,134714176,6,
2019,133786332,6,
2019,123421870,6,
2019,133799896,1,
2019,124637668,1,
2019,123934358,1,
2019,123934358,6,
2019,123410097,1,
2019,123924695,9,
2019,116796422,9,
2019,116794804,1,
2019,116801352,1,
2019,116799884,10,
2019,123419669,1,
2019,117871291,10,
2019,116798322,9,
2019,128503978,1,
2019,123944611,10,
2019,123956596,9,
2019,123917172,1,
2019,123099444,1,
2019,127455104,10,
2019,130362187,10,
2019,130362218,10,
2019,130392405,10,
2019,133811405,10,
2019,131411422,10,
2019,131412853,1,
2019,131446169,1,
2019,131448101,1,
2019,130393606,9,
2019,131410584,9,
2019,130391602,10,
2019,130386579,10,
2019,129349765,9,
2019,129366402,8,
2019,128505592,1,
2019,131419678,3,
2019,131442406,1,
2019,131420579,10,
2019,131429279,10,
2019,131418913,1,
2019,131415056,10,
2019,131427790,10,
2019,131416265,1,
2019,131408124,1,
2019,132879466,9,
2019,131402870,1,
2019,131435710,10,
2019,131446119,10,
2019,131436290,1,
2019,131436953,1,
2019,131437412,10,
2019,132888942,6,
2019,130389407,9,
2019,130389407,1,
2019,130356083,1,
2019,130391642,1,
2019,130391948,9,
2019,130391831,10,
2019,130376563,1,
2019,130390771,9,
2019,130388761,8,
2019,130384016,10,
2019,130362251,10,
2019,135065652,1,
2019,131447965,1,
2019,130372498,1,
2019,130398500,1,
2019,130390985,10,
2019,130382347,10,
2019,130382730,10,
2019,123141408,1,
2019,123922221,1,
2019,123920377,9,
2019,123925364,1,
2019,123951217,9,
2019,133798801,1,
2019,129322532,6,
2019,129341789,9,
2019,133777897,1,
2019,132881882,9,
2019,132858379,1,
2019,124650317,9,
2019,124647396,9,
2019,126664081,1,
2019,126664136,9,
2019,126651292,1,
2019,130366571,1,
2019,130386867,1,
2019,130387319,1,
2019,134724589,9,
2019,135327009,10,
2019,130361248,9,
2019,134715474,9,
2019,123098375,1,
2019,123126860,1,
2019,123407747,1,
2019,123414129,1,
2019,123403722,9,
2019,123135073,10,
2019,120109384,10,
2019,123104227,10,
2019,123122273,9,
2019,116817686,10,
2019,125539380,10,
2019,129364097,10,
2019,123395352,9,
2019,123412378,6,
2019,123416844,3,
2019,123409235,10,
2019,123018575,9,
2019,123436339,1,
2019,123107779,10,
2019,123417851,10,
2019,123422061,10,
2019,125531266,1,
2019,124643550,10,
2019,124641536,9,
2019,129345822,9,
2019,129362344,1,
2019,124646304,1,
2019,124664166,1,
2019,126647219,10,
2019,125540481,10,
2019,125542163,10,
2019,125510115,1,
2019,125516291,1,
2019,129358383,9,
2019,125525279,1,
2019,125530102,1,
2019,125544395,10,
2019,127480383,1,
2019,127482536,1,
2019,127482810,1,
2019,126653605,1,
2019,125531520,9,
2019,125540967,10,
2019,129362997,1,
2019,129363603,10,
2019,132885000,9,
2019,131395550,1,
2019,131409312,10,
2019,131412743,1,
2019,131444834,1,
2019,129323897,10,
2019,129341999,10,
2019,127455562,9,
2019,126644918,1,
2019,129361523,1,
2019,129366202,1,
2019,129366522,10,
2019,129358478,10,
2019,129360490,1,
2019,123895770,10,
2019,129337112,9,
2019,129342660,9,
2019,129323401,1,
2019,127481065,1,
2019,127481852,1,
2019,129336592,10,
2019,128494198,1,
2019,128486497,9,
2019,128486497,8,
2019,128499884,9,
2019,129358746,3,
2019,128499934,6,
2019,128500487,1,
2019,128490550,9,
2019,128486607,1,
2019,128470619,9,
2019,128484091,10,
2019,128498825,1,
2019,128493285,6,
2019,128502224,1,
2019,128513249,10,
2019,128499214,1,
2019,131446439,9,
2019,131394601,1,
2019,131382571,10,
2019,131395542,9,
2019,123383170,9,
2019,123400539,10,
2019,123420232,10,
2019,120112643,2,
2019,123109481,10,
2019,123407729,1,
2019,123378868,1,
2019,123421395,1,
2019,123108595,1,
2019,123110881,10,
2019,132901373,10,
2019,117865021,1,
2019,123113381,10,
2019,123379434,10,
2019,123107773,10,
2019,116801144,10,
2019,129336127,10,
2019,129348773,8,
2019,123116045,1,
2019,123407238,10,
2019,125511654,1,
2019,125511831,1,
2019,125521546,9,
2019,125526945,10,
2019,131420713,10,
2019,123926499,1,
2019,123954127,1,
2019,125510068,6,
2019,125510068,1,
2019,131408904,1,
2019,131418470,1,
2019,125524085,1,
2019,125537172,10,
2019,131440598,1,
2019,131442410,1,
2019,125512218,1,
2019,123947487,10,
2019,123924283,9,
2019,123920933,1,
2019,131382129,1,
2019,131407892,1,
2019,123926846,9,
2019,123927306,1,
2019,123948102,10,
2019,124649342,10,
2019,124657201,1,
2019,124668729,1,
2019,124662508,3,
2019,124662664,1,
2019,126642021,1,
2019,124659745,10,
2019,126663140,1,
2019,126664664,1,
2019,130363955,9,
2019,130365141,9,
2019,130370162,1,
2019,123131515,1,
2019,123121114,10,
2019,115705175,1,
2019,116827506,9,
2019,116805112,10,
2019,128476214,10,
2019,127472256,10,
2019,135412331,9,
2019,130375146,10,
2019,128493647,10,
2019,128498644,10,
2019,130371691,1,
2019,128481918,9,
2019,128491504,10,
2019,132903326,1,
2019,115650458,1,
2019,132890571,9,
2019,123950901,10,
2019,123931303,10,
2019,123937849,10,
2019,123932494,9,
2019,124642042,10,
2019,123947347,10,
2019,123103524,1,
2019,124652232,10,
2019,123370696,10,
2019,126652492,1,
2019,126663137,10,
2019,123390612,6,
2019,123403783,1,
2019,123951905,1,
2019,123952078,1,
2019,123943974,10,
2019,123945731,10,
2019,123945544,10,
2019,125526567,10,
2019,125531797,10,
2019,123933756,1,
2019,125501732,10,
2019,133804783,1,
2019,131387624,10,
2019,131397157,9,
2019,131423298,9,
2019,135069344,10,
2019,133796842,10,
2019,127452976,10,
2019,129340889,9,
2019,129353438,10,
2019,129357303,1,
2019,129357521,10,
2019,129357826,9,
2019,127486596,1,
2019,127485472,9,
2019,124633807,1,
2019,124663947,1,
2019,129354415,1,
2019,129355979,10,
2019,129356125,1,
2019,125535861,10,
2019,125533496,1,
2019,125530831,1,
2019,125532667,9,
2019,125535915,1,
2019,125536744,10,
2019,125535702,10,
2019,125536471,10,
2019,126641322,10,
2019,126659655,1,
2019,126641520,6,
2019,128463852,2,
2019,127486115,10,
2019,127486482,1,
2019,127487557,10,
2019,127493304,10,
2019,123416308,10,
2019,124669457,1,
2019,124669550,9,
2019,124670192,9,
2019,124662067,1,
2019,124671587,10,
2019,123937417,10,
2019,123107108,10,
2019,125527208,9,
2019,123416306,1,
2019,124655493,9,
2019,123924245,1,
2019,116810863,1,
2019,125496524,1,
2019,125522895,10,
2019,125527097,10,
2019,125533627,10,
2019,125531487,10,
2019,123950532,1,
2019,124628575,1,
2019,123933228,10,
2019,129339484,1,
2019,129346774,9,
2019,129341084,4,
2019,129346408,4,
2019,124650006,10,
2019,124651178,1,
2019,127489508,1,
2019,123426265,1,
2019,123431298,3,
2019,132861385,10,
2019,130383422,10,
2019,133058420,10,
2019,128469357,10,
2019,128491271,1,
2019,128510734,10,
2019,128511047,10,
2019,128513973,1,
2019,132879086,1,
2019,132879086,6,
2019,132898600,1,
2019,124647626,10,
2019,128487788,10,
2019,128492350,1,
2019,128497968,9,
2019,128482783,6,
2019,130385301,1,
2019,133054256,1,
2019,116805882,10,
2019,123013010,10,
2019,117866904,9,
2019,128481878,10,
2019,128496261,1,
2019,128497322,10,
2019,123018483,1,
2019,123944274,1,
2019,133804529,10,
2019,128475895,10,
2019,123920872,1,
2019,123952314,1,
2019,123958813,1,
2019,116799268,1,
2019,123412250,1,
2019,123415628,10,
2019,123426437,1,
2019,115668683,10,
2019,116799854,1,
2019,115653705,9,
2019,116805771,1,
2019,116810017,1,
2019,116788874,9,
2019,116826789,10,
2019,116816128,1,
2019,116801333,10,
2019,116802923,8,
2019,116809814,10,
2019,123911522,1,
2019,123943396,10,
2019,123416146,1,
2019,132886151,1,
2019,132907346,1,
2019,132864390,1,
2019,130362215,10,
2019,130400099,1,
2019,133811270,1,
2019,133811598,10,
2019,133811922,10,
2019,131382816,10,
2019,131444755,1,
2019,131445780,10,
2019,133798523,1,
2019,131437674,9,
2019,131448213,10,
2019,130381277,10,
2019,130365975,1,
2019,133806108,1,
2019,133788648,10,
2019,129363048,1,
2019,129365551,1,
2019,124649217,1,
2019,128504743,1,
2019,131453538,1,
2019,131433959,10,
2019,129364113,10,
2019,131423505,1,
2019,131415252,10,
2019,131444335,1,
2019,131431628,1,
2019,132894146,9,
2019,132911190,1,
2019,130356740,3,
2019,131407391,9,
2019,131415963,1,
2019,131412634,9,
2019,131437575,10,
2019,132908900,10,
2019,132909841,6,
2019,130371126,9,
2019,130392016,1,
2019,133805498,8,
2019,130378963,1,
2019,130392520,1,
2019,130378199,9,
2019,130395317,10,
2019,130393858,1,
2019,130384496,10,
2019,130390429,9,
2019,130379826,10,
2019,132845075,10,
2019,132899025,10,
2019,132894492,9,
2019,133798553,1,
2019,132903436,1,
2019,132901604,9,
2019,135414550,10,
2019,124663228,3,
2019,124663541,10,
2019,124653201,1,
2019,124652151,1,
2019,126664222,9,
2019,126663146,10,
2019,130366122,2,
2019,130385368,10,
2019,130387260,1,
2019,130387685,10,
2019,127471805,6,
2019,134707601,8,
2019,115684901,10,
2019,125529442,10,
2019,124656636,9,
2019,124657159,10,
2019,125539253,1,
2019,126654753,1,
2019,124643364,9,
2019,124633375,1,
2019,126650774,1,
2019,123416288,1,
2019,123026940,9,
2019,123109718,4,
2019,123135777,10,
2019,123023874,10,
2019,123407883,1,
2019,129357414,1,
2019,124631474,1,
2019,131408742,1,
2019,131427544,1,
2019,124662890,1,
2019,124659445,9,
2019,124668252,10,
2019,126647595,10,
2019,125544829,10,
2019,125542161,10,
2019,125549112,10,
2019,125542400,1,
2019,125507803,1,
2019,125526056,1,
2019,125537953,1,
2019,125506138,9,
2019,125517074,9,
2019,129348507,10,
2019,125517627,1,
2019,125528382,1,
2019,125521531,1,
2019,125527215,10,
2019,129354719,10,
2019,127482271,10,
2019,127498148,1,
2019,127498567,10,
2019,129350141,2,
2019,129356541,1,
2019,129364592,10,
2019,129364927,1,
2019,129357635,1,
2019,127485180,10,
2019,127480082,10,
2019,127441988,10,
2019,131408633,10,
2019,131444505,1,
2019,127477492,1,
2019,129358859,9,
2019,129360468,1,
2019,127471210,9,
2019,129349606,10,
2019,123925669,1,
2019,123932173,9,
2019,123895143,1,
2019,129363458,1,
2019,129323928,9,
2019,129316392,10,
2019,127481390,10,
2019,128483919,1,
2019,128487325,10,
2019,129334986,1,
2019,128498110,10,
2019,128513255,1,
2019,131411227,1,
2019,123428611,1,
2019,123420231,10,
2019,123392428,10,
2019,123099928,1,
2019,123380287,1,
2019,123409998,10,
2019,123437471,10,
2019,123111021,10,
2019,115668407,1,
2019,123421377,10,
2019,123416076,1,
2019,117871494,9,
2019,123423863,9,
2019,123424125,9,
2019,123099816,1,
2019,123397735,1,
2019,123138995,10,
2019,123411875,9,
2019,123416833,1,
2019,116817988,6,
2019,123024018,10,
2019,115673520,10,
2019,123110658,1,
2019,115648651,1,
2019,124634014,1,
2019,129315693,1,
2019,131409147,9,
2019,125511909,9,
2019,131430581,10,
2019,131409410,2,
2019,124622142,1,
2019,131426124,10,
2019,131382631,9,
2019,131399355,8,
2019,131443203,10,
2019,131443304,1,
2019,131441994,10,
2019,131406614,1,
2019,123020421,1,
2019,123956693,1,
2019,129323680,1,
2019,129339309,1,
2019,123951738,1,
2019,123104032,10,
2019,123956132,10,
2019,131426194,1,
2019,123945332,9,
2019,124659302,10,
2019,124663982,1,
2019,124660370,10,
