"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,33637159,1,33649633
2019,33632571,1,33644219
2019,33632570,1,33651073
2019,33632573,1,33644222
2019,33632588,1,33644236
2019,33637177,1,33649649
2019,33632600,7,33644247
2019,33632606,1,33644250
2019,33632612,1,33649665
2019,33632617,1,33644260
2019,33632621,1,33649672
2019,33632633,1,33644274
2019,33637216,1,33649694
2019,33632657,1,33644300
2019,33637236,1,33644316
2019,33632674,1,33644314
2019,33632675,1,33644315
2019,33632684,1,33649714
2019,33632688,1,33644324
2019,33632700,1,33644334
2019,33637255,1,33644354
2019,33632727,1,33649743
2019,33632733,1,33644365
2019,33632747,1,33644379
2019,33632749,8,33644382
2019,33637273,1,33649752
2019,33632761,7,33649754
2019,33632760,7,33644398
2019,33637293,1,33649770
2019,33632795,1,33649772
2019,33643746,1,33651090
2019,33632809,1,33644450
2019,33632818,1,33644456
2019,33637328,1,33649800
2019,33632853,1,33644489
2019,33632881,1,33644516
2019,33632906,1,33644542
2019,33637367,1,33644550
2019,33637373,1,33649848
2019,33637381,1,33644574
2019,33632944,2,33644583
2019,33637400,1,33649873
2019,33637402,1,33644614
2019,33632976,1,33644617
2019,33632982,1,33644624
2019,33633002,1,33649882
2019,33637413,1,33649889
2019,33633026,1,33649899
2019,33633053,1,33644683
2019,33633058,1,33644688
2019,33633063,1,33654929
2019,33633075,1,33644703
2019,33633076,1,33644704
2019,33633101,1,33644731
2019,33637461,1,33644736
2019,33637470,1,33644745
2019,33633136,1,33644763
2019,33637508,1,33644785
2019,33633162,1,33644790
2019,33633167,1,33644792
2019,33633182,1,33644807
2019,33633181,1,33655006
2019,33633189,1,33644815
2019,33637524,1,33644822
2019,33637527,1,33644823
2019,33633202,1,33644825
2019,33633201,1,33644824
2019,33633236,1,33655038
2019,33637554,3,33644868
2019,33633253,3,33644871
2019,33643765,1,33651113
2019,33633315,1,33659930
2019,33637602,1,33659933
2019,33633324,1,33659938
2019,33633357,1,33655122
2019,33633369,1,33659975
2019,33637626,1,33655132
2019,33633377,1,33655135
2019,33633389,1,33659993
2019,33633404,1,33660009
2019,33637646,1,33655153
2019,33637654,1,33660022
2019,33633415,1,33660024
2019,33633421,1,33660029
2019,33633419,1,33660027
2019,33637661,1,33655167
2019,33633436,1,33660041
2019,33637674,1,33655182
2019,33633459,1,33660069
2019,33637686,1,33655191
2019,33637699,1,33655205
2019,33637703,1,33655211
2019,33633496,1,33660106
2019,33633494,1,33660104
2019,33633500,1,33655225
2019,33637717,1,33660112
2019,33633507,1,33660114
2019,33637718,1,33655231
2019,33637719,1,33655232
2019,33633539,1,33655261
2019,33637746,1,33660144
2019,33637747,1,33660145
2019,33309995,1,33350475
2019,33309674,1,33350100
2019,33307782,3,33344211
2019,33309911,1,33344407
2019,33314216,1,33350554
2019,33308414,1,33346552
2019,33314596,1,33346676
2019,33314637,1,33350981
2019,33314638,1,33350983
2019,33314656,1,33351000
2019,33314809,1,33351163
2019,33310669,1,33346933
2019,33314817,1,33351171
2019,33314834,1,33351185
2019,33310701,1,33346966
2019,33314867,1,33351220
2019,33310787,1,33347043
2019,33631196,1,33648686
2019,33631226,4,33642858
2019,33631275,1,33642912
2019,35982703,1,36120777
2019,35979392,1,36125520
2019,35979400,1,36119733
2019,35985315,1,36120809
2019,35985325,1,36119739
2019,35982741,1,36125544
2019,35982742,1,36125545
2019,35979420,1,36119756
2019,35982743,1,36120829
2019,35985337,1,36120831
2019,35982768,1,36125575
2019,35982769,1,36125576
2019,35989524,1,36119864
2019,35985438,1,36120921
2019,35985444,1,36120928
2019,35982776,1,36125586
2019,35989532,1,36120931
2019,35989535,1,36119873
2019,35989541,1,36125595
2019,35985469,1,36120951
2019,35985481,1,36120969
2019,35989556,1,36120970
2019,35985487,1,36120977
2019,35989562,1,36119896
2019,35989566,1,36119900
2019,35989571,1,36119903
2019,35985505,1,36120993
2019,35989578,1,36119909
2019,35985510,1,36119910
2019,35985511,1,36120998
2019,35982816,1,36125631
2019,35989665,1,36121052
2019,35986289,1,36121773
2019,35990345,1,36130701
2019,35986442,1,36121932
2019,35986445,1,36121935
2019,35986447,1,36121937
2019,35990419,1,36121936
2019,35990420,1,36130766
2019,35986446,1,36130765
2019,35990423,1,36126680
2019,35986449,1,36121939
2019,35983883,1,36126683
2019,35990509,1,36130857
2019,35983978,1,36130863
2019,35983984,1,36122010
2019,35983986,1,36126784
2019,35986527,1,36122013
2019,35983999,1,36130875
2019,35984316,1,36122387
2019,35990858,1,36131212
2019,35984318,1,36127118
2019,35986906,1,36122388
2019,35984328,1,36127126
2019,35990865,1,36127132
2019,35984400,1,36122474
2019,35984404,3,36131271
2019,35990929,1,36127217
2019,35986992,6,36122480
2019,35984432,1,36131297
2019,35990977,1,36131332
2019,35987041,1,36122519
2019,35990979,1,36122520
2019,35990981,1,36131335
2019,35990983,7,36127296
2019,35990985,1,36127307
2019,35984506,1,36127310
2019,35994520,1,36127326
2019,35987054,1,36127327
2019,35994527,2,36127339
2019,35991017,1,36131366
2019,35994546,1,36127359
2019,35994548,1,36127361
2019,35994550,1,36127363
2019,35987073,1,36127367
2019,35987081,1,36127385
2019,35991041,1,36127396
2019,35987086,1,36122562
2019,35991050,8,36127434
2019,35994618,1,36131393
2019,35991059,6,36131403
2019,35987107,1,36122582
2019,35994640,1,36127460
2019,35994645,1,36127465
2019,35991072,1,36131417
2019,35987119,1,36127467
2019,35994685,1,36127502
2019,35987138,1,36122612
2019,35987156,1,36127526
2019,35991094,3,36122631
2019,35991098,1,36131442
2019,35991114,1,36131455
2019,33917498,1,33905339
2019,33925473,1,33910474
2019,33917621,1,33905472
2019,33917624,1,33905474
2019,33925479,1,33900817
2019,33917629,1,33905478
2019,33923282,1,33910505
2019,33925484,1,33900823
2019,33923291,1,33910513
2019,33925494,1,33900838
2019,33923328,1,33910550
2019,33923329,1,33905512
2019,33923340,1,33910561
2019,33917672,1,33910560
2019,33923341,1,33910562
2019,33925504,1,33910572
2019,33923349,1,33910571
2019,33917674,1,33910574
2019,33925520,1,33900859
2019,33925519,1,33900858
2019,33923465,1,33910693
2019,33917759,1,33905604
2019,33923483,6,33910713
2019,33923490,1,33910720
2019,33923494,1,33910726
2019,33923495,1,33910727
2019,33917789,1,33905630
2019,33923503,1,33910734
2019,33923509,1,33905642
2019,33923512,1,33910742
2019,33923511,1,33910741
2019,33917837,1,33905682
2019,33923566,1,33910794
2019,33917851,1,33905697
2019,33923569,1,33910797
2019,33923570,1,33910798
2019,33925566,1,33905699
2019,33923574,1,33900906
2019,33925574,1,33900912
2019,33923583,1,33910810
2019,33925576,1,33905706
2019,33923589,1,33910817
2019,33923592,1,33910819
2019,33923596,1,33910826
2019,33923598,1,33910829
2019,33923599,1,33910828
2019,33917873,1,33905717
2019,33923605,1,33910835
2019,33923606,1,33910836
2019,33923612,1,33910843
2019,33917881,1,33905724
2019,33917884,3,33905727
2019,33917886,1,33905729
2019,33917887,1,33905731
2019,33917888,1,33905732
2019,33917897,1,33905740
2019,33923641,1,33910872
2019,33917912,1,33905754
2019,33923653,1,33910886
2019,33917923,1,33905762
2019,33923656,2,33910889
2019,33917927,1,33905766
2019,33925589,1,33900928
2019,33923661,1,33910894
2019,33917932,1,33905771
2019,33923663,1,33910896
2019,33923665,1,33910898
2019,33923667,1,33910900
2019,33923676,1,33910909
2019,33923679,1,33910911
2019,33925594,1,33900932
2019,33917952,1,33905793
2019,33923688,1,33905798
2019,33923691,1,33910925
2019,33923692,1,33910926
2019,33917962,1,33905801
2019,33923712,1,33900943
2019,33925607,3,33900945
2019,33925608,3,33900946
2019,33925613,1,33900951
2019,33917969,1,33905807
2019,33923725,1,33910956
2019,33925623,3,33900964
2019,33923727,1,33910958
2019,33923757,1,33910991
2019,33923770,3,33905825
2019,33923817,1,33911051
2019,33923815,1,33911049
2019,33923816,1,33911050
2019,33923830,1,33911067
2019,33923833,1,33905849
2019,33918017,3,33905848
2019,33923836,1,33905850
2019,33923842,1,33905851
2019,33923848,1,33911085
2019,33923849,1,33911086
2019,33923860,1,33911100
2019,33925705,1,33901046
2019,33923868,1,33911107
2019,33918048,1,33905878
2019,33925726,1,33901067
2019,33918050,1,33905881
2019,33918053,1,33911132
2019,33923893,1,33901070
2019,33923894,1,33911133
2019,33918055,1,33905884
2019,33925729,1,33901072
2019,33918065,1,33905893
2019,33918070,1,33911151
2019,33923915,1,33911159
2019,33923916,1,33911161
2019,33923923,1,33911167
2019,33923928,1,33911172
2019,33923934,1,33911179
2019,33923935,1,33911181
2019,33918078,1,33901091
2019,33925755,1,33901095
2019,33925756,1,33901096
2019,35989999,1,36130344
2019,35985877,1,36121377
2019,35989998,1,36130343
2019,35983241,1,36121381
2019,35983242,1,36126029
2019,35985882,1,36130346
2019,35983265,1,36130360
2019,35990011,1,36130361
2019,35990045,1,36130396
2019,35983301,1,36130397
2019,35990052,1,36130403
2019,35985917,1,36130405
2019,35983311,1,36126088
2019,35983329,6,36126105
2019,35983341,1,36130434
2019,35983342,1,36126118
2019,35990086,1,36130439
2019,35983352,1,36126133
2019,35983351,1,36126131
2019,35990100,1,36126150
2019,35985945,1,36130467
2019,35990154,1,36130495
2019,35990165,3,36130506
2019,35990165,7,36130507
2019,35983417,1,36126204
2019,35983418,1,36126205
2019,35983425,1,36130513
2019,35990197,3,36130543
2019,35983468,6,36126256
2019,35983470,6,36126258
2019,35990211,1,36126269
2019,35985985,1,36121486
2019,35986007,1,36121504
2019,35983522,7,36126310
2019,35990254,6,36130601
2019,35986041,6,36121534
2019,35990256,1,36126338
2019,35983546,1,36130606
2019,35990259,6,36130607
2019,35986048,1,36126345
2019,35986094,1,36121583
2019,35983629,1,36130635
2019,35986106,3,36121592
2019,35986105,6,36121591
2019,35986107,2,36121593
2019,35983633,1,36126435
2019,35986117,1,36121602
2019,35983642,1,36126441
2019,35986121,2,36121605
2019,35986125,1,36121611
2019,35986127,1,36121613
2019,35986132,1,36121617
2019,35986133,1,36126455
2019,35986176,1,36126487
2019,35990318,1,36130668
2019,35986193,1,36121676
2019,35983701,1,36126503
2019,35983705,1,36126506
2019,35986208,1,36121695
2019,35986278,1,36121761
2019,35983739,1,36126541
2019,35986299,1,36121780
2019,35986300,1,36121781
2019,35986304,6,36126554
2019,35983774,6,36126573
2019,35990357,6,36130716
2019,35983791,2,36126586
2019,35990360,2,36121805
2019,34555820,1,34889000
2019,34555823,1,34889002
2019,34555824,1,34889004
2019,34551305,1,34901476
2019,34555844,1,34889026
2019,34555849,1,34889031
2019,34551324,1,34901494
2019,34551323,1,34901493
2019,34544296,1,34892261
2019,34551327,1,34901498
2019,34551329,1,34901499
2019,34551334,1,34901504
2019,34555858,1,34889041
2019,34551355,1,34889052
2019,34551362,1,34901529
2019,34555880,1,34889070
2019,34555881,1,34889072
2019,34555890,1,34892283
2019,34555897,1,34889088
2019,34551408,1,34901569
2019,34555902,1,34889091
2019,34551410,1,34901573
2019,34544328,1,34892294
2019,34555909,1,34889099
2019,34555968,1,34889150
2019,34556011,1,34889191
2019,34551538,1,34901705
2019,34556023,1,34892362
2019,34556028,1,34889207
2019,34556034,1,34889214
2019,34544413,1,34892392
2019,34556060,1,34889239
2019,34551586,1,34889247
2019,34556069,1,34889250
2019,34556119,1,34889291
2019,34544490,1,34892473
2019,34556155,1,34889327
2019,34551640,7,34901799
2019,34551648,1,34901810
2019,34556232,1,34889408
2019,34559640,1,34892627
2019,34556248,1,34889427
2019,34556251,3,34889430
2019,34559663,1,34892649
2019,34559664,1,34892650
2019,34556266,1,34889444
2019,34556267,1,34889445
2019,34559815,1,34892797
2019,34559826,1,34892808
2019,34556413,1,34892818
2019,34556416,1,34889600
2019,34559841,1,34892825
2019,34559850,1,34892833
2019,34559860,1,34892844
2019,34556429,1,34889614
2019,34556432,1,34889618
2019,34556433,1,34889619
2019,34556435,1,34889620
2019,34556436,1,34889621
2019,34559883,1,34892865
2019,34556444,1,34889629
2019,34559910,1,34892895
2019,34556447,6,34889633
2019,34559922,1,34892909
2019,34551786,1,34889652
2019,34559945,1,34892931
2019,34556480,1,34889664
2019,34556485,1,34889670
2019,34556486,1,34889671
2019,34556554,1,34893020
2019,34560026,7,34893019
2019,34560035,1,34893030
2019,34556585,1,34889776
2019,34556597,1,34889787
2019,34556596,1,34893057
2019,34551897,1,34889788
2019,34556618,1,34889811
2019,34556621,1,34889814
2019,34556624,1,34889819
2019,34560099,2,34889838
2019,34560104,1,34893096
2019,34556644,1,34889843
2019,34556643,1,34902052
2019,34560169,1,34893165
2019,34560182,1,34893179
2019,34556837,1,34902269
2019,34560201,1,34902275
2019,34556861,1,34902281
2019,34556862,1,34905070
2019,34556867,1,34905076
2019,34556866,1,34905075
2019,34552168,1,34902283
2019,34556871,1,34905081
2019,34552173,1,34905084
2019,34552175,1,34902287
2019,34556884,1,34905099
2019,34552201,1,34902319
2019,34556919,1,34905128
2019,34552202,1,34902320
2019,34552203,1,34902321
2019,34552207,1,34905132
2019,34560251,1,34893243
2019,34552210,1,34902326
2019,34552228,1,34902346
2019,34556939,1,34905149
2019,34552246,1,34902363
2019,34552252,1,34902368
2019,34556948,1,34905157
2019,34556950,1,34893272
2019,34560279,2,34893271
2019,34560280,1,34893273
2019,34560281,1,34893274
2019,34556956,1,34905166
2019,34556963,1,34905175
2019,34556967,6,34905180
2019,34552283,1,34902394
2019,34556971,6,34902395
2019,34556976,1,34905187
2019,34556977,1,34905188
2019,34552293,1,34902408
2019,34552306,1,34902419
2019,34556996,1,34902433
2019,34552319,1,34902431
2019,34552320,8,34902432
2019,34557010,1,34905225
2019,34557017,1,34905233
2019,34557019,1,34905235
2019,34557022,1,34902445
2019,34557029,1,34905248
2019,34557030,1,34905249
2019,34557031,1,34905250
2019,34560340,1,34902454
2019,34560348,6,34902469
2019,34557038,6,34905258
2019,34552364,6,34902474
2019,34557042,1,34905261
2019,34560364,3,34905270
2019,34557053,1,34905274
2019,34560410,1,34893397
2019,34557118,6,34905340
2019,34560421,1,34893408
2019,34557152,1,34905371
2019,34560463,1,34905374
2019,34552455,1,34902562
2019,34552463,1,34902570
2019,34557159,1,34902571
2019,34557167,1,34905387
2019,34557173,3,34905393
2019,34557180,1,34905401
2019,34552489,1,34902596
2019,34557200,6,34905423
2019,34557203,1,34905425
2019,34552521,1,34902626
2019,34557210,1,34905433
2019,34552529,1,34902633
2019,34557215,1,34905438
2019,34552531,1,34902635
2019,34552533,1,34902637
2019,34552534,1,34905442
2019,34560513,1,34893510
2019,34557225,1,34905448
2019,34560519,1,34902647
2019,34557236,3,34905459
2019,34557241,1,34905463
2019,34557244,1,34905466
2019,34552551,1,34902654
2019,34557253,1,34905475
2019,34557252,1,34905474
2019,34557266,1,34905490
2019,34552578,6,34902681
2019,34560563,1,34893558
2019,34560567,1,34893562
2019,34557282,1,34902688
2019,34557293,1,34902697
2019,34560591,1,34893591
2019,34552596,2,34902698
2019,34560595,1,34905515
2019,34557300,6,34905521
2019,34557303,1,34905523
2019,34557321,1,34905540
2019,34557322,1,34905541
2019,33923744,1,33910976
2019,33917990,1,33905824
2019,33925651,3,33900994
2019,33923788,1,33911024
2019,33923793,1,33911028
2019,33925664,3,33901008
2019,33925674,1,33901018
2019,33925681,3,33901024
2019,33923835,1,33911072
2019,33923899,1,33905886
2019,33923900,1,33911139
2019,33923910,1,33911150
2019,33918075,1,33911156
2019,33923914,1,33911158
2019,33925741,1,33901082
2019,33923924,1,33911168
2019,33923936,3,33911182
2019,35984931,1,36120408
2019,35982369,1,36119357
2019,35979029,1,36119356
2019,35982379,1,36119365
2019,35982380,1,36125199
2019,35984979,1,36125226
2019,35984980,1,36120462
2019,35979069,1,36119393
2019,35982418,1,36119394
2019,35985581,1,36121074
2019,35982862,1,36125673
2019,35989698,1,36130022
2019,35989710,1,36130033
2019,35982882,1,36125693
2019,35982889,1,36125702
2019,35989735,1,36130057
2019,35989734,1,36125720
2019,35989749,1,36130071
2019,35982923,1,36121120
2019,35989750,1,36130072
2019,35989753,1,36125743
2019,35989757,8,36130080
2019,35982955,1,36121134
2019,35989773,1,36130101
2019,35989774,1,36130102
2019,35985638,1,36130105
2019,35989786,1,36130118
2019,35985651,1,36130119
2019,35982982,1,36125784
2019,35985657,1,36125796
2019,35985658,1,36121156
2019,35989798,1,36130127
2019,35989800,8,36130128
2019,35985661,1,36125808
2019,35983004,1,36125807
2019,35989808,1,36130136
2019,35983010,3,36125814
2019,35989811,1,36130138
2019,35989814,1,36130140
2019,35989818,1,36130144
2019,35989821,1,36130146
2019,35985678,1,36125825
2019,35983035,1,36125836
2019,35983050,1,36121218
2019,35985712,1,36125853
2019,35983060,1,36121229
2019,35983064,1,36121232
2019,35983069,1,36125865
2019,35985733,1,36121243
2019,35989870,1,36130197
2019,35989872,3,36130199
2019,35983078,1,36125870
2019,35989880,1,36130209
2019,35989910,1,36130242
2019,35983124,1,36125913
2019,35983126,1,36125915
2019,35985800,2,36125918
2019,35989928,2,36130255
2019,35983128,1,36125920
2019,35985812,1,36125944
2019,35985837,1,36121344
2019,35989974,3,36125988
2019,35985860,1,36121363
2019,35983209,1,36125997
2019,35989982,1,36130325
2019,35983223,1,36126012
2019,35983224,1,36126013
2019,35983225,1,36126014
2019,35983232,1,36126021
2019,35983235,1,36130336
2019,35985876,1,36130337
2019,35983249,1,36126034
2019,35983252,1,36130351
2019,35983261,1,36126043
2019,35984916,1,36120391
2019,35982358,1,36125177
2019,35982367,1,36125187
2019,35982371,1,36125192
2019,35982394,1,36125213
2019,35984984,1,36120472
2019,35982429,1,36119418
2019,35979114,1,36119441
2019,35985031,1,36120514
2019,35979137,1,36119464
2019,35985041,1,36120525
2019,35982488,1,36119471
2019,35982491,1,36125309
2019,35982505,1,36125327
2019,35979156,1,36119490
2019,35985068,3,36120545
2019,35982515,1,36119491
2019,35985075,1,36125336
2019,35979164,1,36119499
2019,33902167,1,33892444
2019,33902166,1,33892443
2019,33915339,1,33888151
2019,33915338,1,33888150
2019,33920201,1,33892464
2019,33915368,1,33888179
2019,33902189,1,33897516
2019,33920263,1,33892530
2019,33920268,1,33892535
2019,33920292,1,33892557
2019,33920293,1,33892558
2019,33920297,1,33888279
2019,33920299,1,33892563
2019,33920300,1,33892564
2019,33902305,1,33897627
2019,33920304,1,33892567
2019,33915481,7,33888299
2019,33902357,1,33897680
2019,33920325,1,33897684
2019,33915496,1,33892598
2019,33902391,1,33897713
2019,33902398,1,33897719
2019,33916102,1,33888928
2019,33920563,1,33892819
2019,33920570,1,33892826
2019,33920576,1,33898348
2019,33916134,1,33888957
2019,33903022,1,33898351
2019,33916138,1,33888960
2019,33903028,1,33898358
2019,33903029,1,33898359
2019,33920604,1,33892860
2019,33903081,1,33889009
2019,33916191,1,33889008
2019,33903087,1,33889013
2019,33903105,7,33898437
2019,33903134,1,33898471
2019,33920627,1,33892883
2019,33903139,1,33892882
2019,33920631,1,33898499
2019,33916239,1,33889047
2019,33916241,1,33889049
2019,33903186,1,33898523
2019,33920642,1,33892904
2019,33920643,1,33892905
2019,33920647,1,33898546
2019,33903219,1,33898558
2019,33920659,1,33889077
2019,33916277,1,33898594
2019,33916278,1,33889086
2019,33920663,1,33892923
2019,33920670,1,33892929
2019,33903273,1,33892931
2019,33920672,1,33889101
2019,33903280,1,33898619
2019,33920675,1,33889105
2019,33903292,1,33889107
2019,33903293,1,33898631
2019,33903304,1,33898646
2019,33920683,1,33889119
2019,33916316,1,33898669
2019,33916321,3,33892959
2019,33916340,1,33898703
2019,33903394,1,33889166
2019,33920744,1,33892994
2019,33903404,1,33898751
2019,33916372,1,33893021
2019,33920780,1,33893029
2019,33920782,2,33893030
2019,33903433,1,33898785
2019,33920791,1,33898786
2019,33903434,1,33898787
2019,33903441,7,33898792
2019,33920805,1,33893057
2019,33920811,1,33893062
2019,33903449,1,33898802
2019,33916390,1,33893071
2019,33916393,1,33889194
2019,33920835,1,33893091
2019,33920840,1,33893095
2019,33903493,7,33893097
2019,33920878,1,33893148
2019,33903535,1,33898874
2019,33903559,1,33898898
2019,33903567,1,33898906
2019,33903570,1,33898908
2019,33920918,6,33898918
2019,33903586,1,33893196
2019,33903591,6,33898927
2019,33903592,1,33898928
2019,33903595,1,33898931
2019,33916451,1,33893215
2019,33920944,1,33893221
2019,33920965,1,33893238
2019,33903651,1,33898985
2019,33916464,1,33889268
2019,35984289,1,36131181
2019,35986897,1,36122384
2019,35986896,1,36122383
2019,35984329,1,36127127
2019,35986921,1,36122404
2019,35984342,1,36127141
2019,35990873,1,36127143
2019,35984343,1,36127142
2019,35990875,1,36131229
2019,35990879,1,36131232
2019,35984349,1,36127149
2019,35984351,1,36127154
2019,35984353,1,36127156
2019,35986950,1,36122430
2019,35990889,1,36122433
2019,35990891,1,36122437
2019,35990897,1,36131246
2019,35990898,1,36131247
2019,35986966,1,36131252
2019,35986970,1,36122448
2019,35984379,1,36122457
2019,35990911,1,36131259
2019,35990918,1,36131265
2019,35984406,1,36127208
2019,35990949,1,36122492
2019,35984449,6,36127252
2019,35987020,1,36127257
2019,35990965,1,36127266
2019,35987027,1,36122505
2019,35987026,1,36122504
2019,35984479,1,36131329
2019,35984482,1,36127287
2019,35984484,6,36127288
2019,35984488,1,36127291
2019,36603533,1,36774022
2019,36603540,1,36774029
2019,36608650,1,36774030
2019,36603544,1,36774033
2019,36603556,1,36769072
2019,36603560,6,36774048
2019,36598171,1,36763968
2019,36608674,1,36769089
2019,36603585,1,36774069
2019,36608676,1,36769090
2019,36608678,1,36774071
2019,36603594,1,36774083
2019,36608707,1,36769110
2019,36608713,1,36769115
2019,36603621,1,36769122
2019,36608722,6,36769125
2019,36603623,1,36769128
2019,36608731,1,36769135
2019,36608742,1,36769144
2019,36603634,1,36774132
2019,36598204,1,36764002
2019,36603650,1,36774155
2019,36598214,1,36764015
2019,36608815,1,36774192
2019,36608826,1,36764018
2019,36603737,1,36769252
2019,36608887,1,36769272
2019,36603745,1,36769277
2019,36608895,1,36774257
2019,36608902,1,36769288
2019,36608903,1,36769289
2019,36608904,1,36769291
2019,36608920,1,36769306
2019,36603819,1,36774326
2019,36598279,1,36769409
2019,36609023,1,36769408
2019,38121657,1,38208041
2019,38121658,1,38208042
2019,36290939,1,36428405
2019,36290941,1,36428407
2019,36281223,1,36419676
2019,36281226,1,36419679
2019,36281229,1,36428412
2019,36290949,1,36428415
2019,36281249,1,36419699
2019,36281260,1,36419711
2019,36281261,1,36419712
2019,36290956,1,36428425
2019,36281268,1,36419719
2019,36281301,1,36419756
2019,36281300,1,36419754
2019,36290972,7,36428438
2019,36281384,1,36419842
2019,36281396,1,36419854
2019,36281397,1,36419855
2019,36281399,1,36419857
2019,36286164,1,36419859
2019,36281415,1,36419875
2019,36281443,1,36419904
2019,36283674,1,36437123
2019,36283691,1,36437141
2019,36283743,1,36440234
2019,36283760,1,36437215
2019,36284178,1,36437625
2019,36286376,1,36433112
2019,36284185,1,36437633
2019,36293133,1,36433113
2019,36284186,1,36437634
2019,36293138,1,36437641
2019,36284211,1,36437655
2019,36293172,1,36440645
2019,36293178,1,36440651
2019,36284275,1,36433127
2019,36293247,1,36433140
2019,36284329,1,36437780
2019,36293280,1,36440745
2019,36284377,1,36440759
2019,36293314,1,36433160
2019,36293331,1,36440794
2019,36294522,1,36440874
2019,36294551,1,36437986
2019,36294557,1,36437991
2019,36294555,1,36437990
2019,36294563,1,36437997
2019,36294565,1,36440899
2019,36294573,1,36438007
2019,36293451,1,36433235
2019,36293452,1,36440927
2019,36293464,1,36440937
2019,36294638,1,36438075
2019,36294647,1,36438084
2019,36293474,1,36433249
2019,36293475,1,36440950
2019,36286506,1,36440955
2019,36293505,1,36438134
2019,36294706,1,36433258
2019,36286518,6,36433260
2019,36293513,1,36440992
2019,36294720,1,36440994
2019,36294756,1,36438191
2019,36293549,1,36441026
2019,36294761,1,36438194
2019,36286547,1,36433295
2019,36294827,1,36438256
2019,36294825,1,36438254
2019,36293620,1,36438306
2019,36294882,1,36438312
2019,36294902,1,36438331
2019,36293657,1,36441134
2019,36286609,1,36433357
2019,36286660,1,36433421
2019,36293774,1,36441243
2019,36293775,1,36441244
2019,36295065,1,36441258
2019,36293789,1,36438489
2019,36286669,1,36433433
2019,36295090,1,36438509
2019,36295093,1,36438511
2019,36295097,7,36441288
2019,36293815,1,36441291
2019,36295109,1,36441297
2019,36295112,1,36438529
2019,36293824,1,36441302
2019,36295136,1,36438558
2019,36295150,1,36441328
2019,36293860,1,36441337
2019,36293864,1,36441342
2019,36295179,1,36438599
2019,36295180,1,36438600
2019,36295189,1,36441352
2019,36286735,1,36433490
2019,36295256,1,36438680
2019,36293960,1,36438703
2019,36293967,1,36438715
2019,36293980,1,36438724
2019,36293983,1,36441457
2019,36295310,1,36438735
2019,36293999,1,36441476
2019,36295365,1,36438783
2019,36294059,7,36441536
2019,36295377,1,36438797
2019,36294069,1,36441545
2019,36294082,1,36438816
2019,36294083,1,36441558
2019,36294091,1,36441565
2019,36295421,1,36438840
2019,36286786,1,36433547
2019,36295426,1,36438845
2019,36294101,1,36438846
2019,36295437,1,36438858
2019,36295438,1,36438859
2019,36286790,1,36438861
2019,36295444,1,36438864
2019,36294122,1,36441592
2019,36294126,1,36441596
2019,36294130,1,36433565
2019,36294133,1,36441601
2019,36295465,1,36438888
2019,36294155,2,36441618
2019,36294168,6,36438912
2019,36295491,1,36438922
2019,36295494,1,36438925
2019,36294201,1,36441663
2019,36294204,1,36441667
2019,36295528,1,36438957
2019,36294211,1,36441673
2019,36294222,1,36441683
2019,36286835,1,36433600
2019,36294234,1,36441698
2019,36295568,1,36433604
2019,36295574,1,36433608
2019,36295577,1,36439002
2019,36295578,1,36439004
2019,36286846,1,36439014
2019,36294262,1,36441722
2019,36294264,1,36441724
2019,36294263,1,36441723
2019,36294266,1,36441726
2019,36295597,1,36439029
2019,36294274,1,36439031
2019,36294357,1,36439128
2019,36294362,1,36439135
2019,36295744,1,36439181
2019,36295750,1,36433667
2019,36294383,1,36441835
2019,36294389,1,36441842
2019,36295765,1,36433672
2019,36295766,1,36439200
2019,36294392,1,36439199
2019,36295770,1,36441848
2019,36295773,1,36441853
2019,36294398,1,36441852
2019,36286903,1,36439206
2019,36295777,1,36439207
2019,36295780,1,36441854
2019,36286905,1,36441855
2019,36294410,1,36441869
2019,36295810,1,36439238
2019,36596812,1,36762594
2019,36596816,1,36762600
2019,36596819,1,36765860
2019,36605396,1,36765868
2019,36600678,1,36765887
2019,36605464,1,36765929
2019,36605472,1,36765938
2019,36596835,1,36762623
2019,36605495,1,36765960
2019,36605501,1,36765965
2019,36605500,1,36765964
2019,36605498,1,36765962
2019,36605511,1,36765978
2019,36605523,1,36765988
2019,36605549,1,36766014
2019,36600731,1,36766017
2019,36605554,1,36766018
2019,36605560,1,36771181
2019,36605573,1,36762648
2019,36600742,1,36766041
2019,36600754,1,36771200
2019,36605610,3,36762657
2019,36605611,1,36766068
2019,36600756,1,36762659
2019,36605642,1,36766105
2019,36600784,1,36771230
2019,36605666,1,36766129
2019,36605684,1,36766145
2019,36596896,1,36762685
2019,36605691,3,36762693
2019,36596909,1,36762697
2019,36596910,1,36766160
2019,36600839,1,36771292
2019,36605727,1,36766190
2019,36600854,1,36766210
2019,36605747,1,36766213
2019,36605778,1,36766248
2019,36605779,1,36766249
2019,36596971,1,36762749
2019,36596970,1,36762748
2019,36596972,1,36762750
2019,36605810,1,36766280
2019,36605818,1,36766288
2019,36596988,1,36762766
2019,36600903,1,36771351
2019,36600904,1,36771353
2019,36596997,1,36762776
2019,36605842,1,36766311
2019,36605850,1,36766319
2019,36600916,1,36771367
2019,36600929,1,36771378
2019,36605877,1,36766343
2019,36605884,1,36766351
