"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,129355062,5
2019,129355069,4
2019,129350194,4
2019,129362657,5
2019,129355091,5
2019,129355093,5
2019,129355092,5
2019,129355094,5
2019,129362674,5
2019,129355115,5
2019,129355126,4
2019,129355155,4
2019,129355165,4
2019,129355175,4
2019,129355229,4
2019,129355229,2
2019,129362771,5
2019,129355234,4
2019,129355256,5
2019,129355264,5
2019,129355283,5
2019,129355312,5
2019,128463323,5
2019,128461672,4
2019,128463478,5
2019,128461731,4
2019,128463517,4
2019,128461752,5
2019,128463575,4
2019,128463654,5
2019,128463671,4
2019,128462165,4
2019,128463716,5
2019,128463724,5
2019,128463760,5
2019,128463769,4
2019,128462474,4
2019,128463803,4
2019,128463807,4
2019,128463812,4
2019,128463847,5
2019,128469315,5
2019,128463909,5
2019,128463910,4
2019,128473523,4
2019,128473645,4
2019,128464210,4
2019,128473731,5
2019,128473786,4
2019,128473824,4
2019,128464294,2
2019,128474408,4
2019,128464482,5
2019,128474840,4
2019,128470003,4
2019,128475663,5
2019,128475679,5
2019,128475690,4
2019,128476506,4
2019,128465488,5
2019,128465487,5
2019,128465492,4
2019,128470705,5
2019,128470739,4
2019,128465592,4
2019,128477248,5
2019,128470791,5
2019,128477249,5
2019,128465660,5
2019,128465661,5
2019,128465665,5
2019,128465678,5
2019,128465697,5
2019,128470917,4
2019,128465725,4
2019,128465908,4
2019,128477986,4
2019,128465960,4
2019,128477996,5
2019,128478039,1
2019,128466023,5
2019,128471199,5
2019,128478103,4
2019,128478246,4
2019,128466122,5
2019,128466223,4
2019,128466227,4
2019,128481072,5
2019,128467631,5
2019,128467643,5
2019,128481292,5
2019,128481309,5
2019,128467691,5
2019,128483576,5
2019,128467754,5
2019,128467769,3
2019,128467840,5
2019,128467860,4
2019,128481450,5
2019,128487913,5
2019,128487914,5
2019,128483762,4
2019,128481499,5
2019,128488000,5
2019,128483834,4
2019,128483845,4
2019,128483877,4
2019,128484680,4
2019,128482055,5
2019,128484824,5
2019,128489337,4
2019,128489549,5
2019,128491194,5
2019,128491272,5
2019,128491675,5
2019,128487417,5
2019,128491824,4
2019,128491849,4
2019,128491866,5
2019,128491870,5
2019,128491872,4
2019,128491873,4
2019,128491890,5
2019,128487788,5
2019,128491913,5
2019,128491912,5
2019,128487856,5
2019,128487878,5
2019,128491942,5
2019,128487897,5
2019,128491955,5
2019,128491957,5
2019,128491958,5
2019,128495212,4
2019,128495211,4
2019,128497988,5
2019,128498003,5
2019,128492061,4
2019,128492065,5
2019,128492073,5
2019,128492114,4
2019,128492132,4
2019,128492138,5
2019,128492143,5
2019,128492169,5
2019,128492170,5
2019,128498209,5
2019,128492208,5
2019,128495634,5
2019,128495650,4
2019,128495658,4
2019,128492261,5
2019,128498551,5
2019,128492280,4
2019,128498581,5
2019,128492289,5
2019,128498593,5
2019,128492298,4
2019,128495760,2
2019,128492367,5
2019,128492366,5
2019,128492370,5
2019,128492585,6
2019,128492611,5
2019,128492620,3
2019,128492624,4
2019,128492631,5
2019,128492647,5
2019,128492682,5
2019,128492680,5
2019,128492685,5
2019,128492679,5
2019,128492684,5
2019,128492705,4
2019,128492743,6
2019,128499321,5
2019,128503044,4
2019,128503079,5
2019,128503121,4
2019,128503145,5
2019,128503225,5
2019,128503224,5
2019,128499717,4
2019,128499744,5
2019,128503339,5
2019,128503362,6
2019,128503368,5
2019,128503382,5
2019,128503386,5
2019,128503390,5
2019,128503405,5
2019,128503430,4
2019,128499819,5
2019,128503448,5
2019,128496397,5
2019,128503477,5
2019,131418136,5
2019,131414045,5
2019,131414069,4
2019,131414124,5
2019,131414240,4
2019,131414261,5
2019,131409079,5
2019,131414332,5
2019,131414382,4
2019,131418469,4
2019,131414412,5
2019,131418534,5
2019,131414438,5
2019,131414459,5
2019,131409149,4
2019,131414554,4
2019,131418810,4
2019,131418809,4
2019,131414733,5
2019,131418903,5
2019,131415362,5
2019,131415387,4
2019,131415402,5
2019,131415457,5
2019,131419614,4
2019,131415511,6
2019,131415520,4
2019,131420185,5
2019,131416129,4
2019,131416184,5
2019,131416410,5
2019,131416621,4
2019,131417664,5
2019,131410336,4
2019,131421860,5
2019,131421901,5
2019,131410480,5
2019,131423124,4
2019,131423157,4
2019,131423400,5
2019,131423403,5
2019,131422665,5
2019,131423462,5
2019,131423503,4
2019,131423564,5
2019,131423592,5
2019,131423670,4
2019,131423670,8
2019,131422880,4
2019,131422878,4
2019,131423712,3
2019,131423718,5
2019,131423719,5
2019,131423801,4
2019,131423881,5
2019,131423933,5
2019,131423977,4
2019,131423989,5
2019,131410579,2
2019,131424107,4
2019,131428328,4
2019,131424143,8
2019,131424143,4
2019,131424143,1
2019,131428368,4
2019,131424210,5
2019,131428419,5
2019,131410598,5
2019,131428459,5
2019,131428485,4
2019,131424263,4
2019,131424280,5
2019,131424317,4
2019,131424316,4
2019,131424341,5
2019,131424345,5
2019,131424370,5
2019,131424371,5
2019,131424372,5
2019,131424386,5
2019,131424399,4
2019,131410659,4
2019,131424402,4
2019,131428784,4
2019,131428840,4
2019,131424473,5
2019,131428874,5
2019,131424485,5
2019,131428872,5
2019,131424494,4
2019,131428901,8
2019,131428960,5
2019,131424618,5
2019,131424620,5
2019,131424641,5
2019,131428997,5
2019,131429003,5
2019,131429009,5
2019,131424660,4
2019,131429044,5
2019,131410715,4
2019,131424719,5
2019,131424753,4
2019,131410728,5
2019,131424809,5
2019,131429193,4
2019,131424847,5
2019,131424942,4
2019,131424966,5
2019,131425038,5
2019,131429420,4
2019,131425091,4
2019,131425091,3
2019,131425209,5
2019,131429553,4
2019,131425296,5
2019,131410856,4
2019,131429661,5
2019,131429659,5
2019,131425355,5
2019,131425362,5
2019,131425367,4
2019,131425375,5
2019,131425451,5
2019,131425456,5
2019,131429824,5
2019,131425483,5
2019,131425497,5
2019,131429858,5
2019,131425621,5
2019,131430055,4
2019,131425642,5
2019,131425662,5
2019,131411006,4
2019,131425722,5
2019,131425721,5
2019,131425724,5
2019,131411020,4
2019,131425728,5
2019,131430170,4
2019,131425753,5
2019,131425808,5
2019,131425809,5
2019,131425810,5
2019,132845219,4
2019,132853327,4
2019,132854278,5
2019,132854311,5
2019,132846128,5
2019,132846157,5
2019,132854598,5
2019,132846320,5
2019,132847454,4
2019,132855793,4
2019,132891008,5
2019,132891010,5
2019,132903620,5
2019,132900528,5
2019,132894485,1
2019,132900607,4
2019,132900652,5
2019,132900697,4
2019,132900780,8
2019,132900780,1
2019,132900780,6
2019,132903872,4
2019,132900832,4
2019,132894641,5
2019,132901234,5
2019,132894921,5
2019,132901500,5
2019,132901554,4
2019,132901565,5
2019,132901712,2
2019,117866119,5
2019,117876178,5
2019,117867075,5
2019,117876204,5
2019,117867086,5
2019,117876213,5
2019,117867105,4
2019,117871332,5
2019,117876321,5
2019,117876414,5
2019,117867264,4
2019,117867268,5
2019,117876438,3
2019,117876457,5
2019,117867422,4
2019,117871732,4
2019,123015711,5
2019,123010680,5
2019,123014456,5
2019,123014519,5
2019,123009871,5
2019,123013497,5
2019,123015873,5
2019,123005844,5
2019,123009935,5
2019,123013505,5
2019,123013549,5
2019,123013653,5
2019,123013652,5
2019,123013661,5
2019,123016133,5
2019,123016645,5
2019,123014249,5
2019,123016797,5
2019,123010722,4
2019,123017422,5
2019,123015335,5
2019,123021601,3
2019,123021600,4
2019,123015430,3
2019,123015493,5
2019,123015491,5
2019,123021916,5
2019,115711239,4
2019,115706827,6
2019,115705312,5
2019,115706851,4
2019,115711433,5
2019,115706964,4
2019,115706990,6
2019,115707134,5
2019,115711774,4
2019,115705833,4
2019,115711841,5
2019,115711848,5
2019,115707240,5
2019,115711847,5
2019,115707237,4
2019,115707431,4
2019,115707432,4
2019,115707434,5
2019,115707439,4
2019,115707501,5
2019,115707499,5
2019,115707500,5
2019,115712055,5
2019,115707498,5
2019,115707583,5
2019,115707599,5
2019,115716244,4
2019,117860692,5
2019,117860729,5
2019,117864231,5
2019,117864656,6
2019,117854982,5
2019,117861064,5
2019,117866255,4
2019,117866310,4
2019,117855688,4
2019,117866019,5
2019,117866071,5
2019,117876131,4
2019,117876258,5
2019,117867265,5
2019,117876579,5
2019,117867432,4
2019,123423889,4
2019,123426378,5
2019,123423937,5
2019,123423946,5
2019,123420112,5
2019,123423993,5
2019,123423992,7
2019,123423989,5
2019,123420116,4
2019,123424017,5
2019,123420148,5
2019,123420155,5
2019,123426517,5
2019,123426532,5
2019,123424158,5
2019,123426577,4
2019,123426579,5
2019,123426585,5
2019,123420255,4
2019,123420258,5
2019,123424216,5
2019,123420271,6
2019,123420273,4
2019,123424232,5
2019,123426644,5
2019,123431318,5
2019,123431331,4
2019,123431338,4
2019,123431339,5
2019,123431358,4
2019,123425947,5
2019,123431394,4
2019,123431426,5
2019,123431427,4
2019,123436129,4
2019,123431480,5
2019,123436453,5
2019,123427818,4
2019,123436693,4
2019,123436768,5
2019,123436991,5
2019,123428112,5
2019,123437242,5
2019,123437284,4
2019,123437317,4
2019,123437505,4
2019,123437502,4
2019,123437764,4
2019,123437775,5
2019,123431816,4
2019,123438285,5
2019,123431839,4
2019,123438341,4
2019,123431840,4
2019,123431842,5
2019,123438396,5
2019,123428835,4
2019,123431863,4
2019,123431864,5
2019,123024720,5
2019,123024721,5
2019,134719309,5
2019,134719333,4
2019,134719390,4
2019,135063463,4
2019,135064428,4
2019,135064453,4
2019,135064549,4
2019,135064568,4
2019,135064833,5
2019,135058932,4
2019,135059016,5
2019,135068426,5
2019,135065525,5
2019,135059149,5
2019,135065857,5
2019,135068480,5
2019,135066141,5
2019,135066140,5
2019,135066188,4
2019,135066189,4
2019,135059461,5
2019,135068618,5
2019,135066433,5
2019,135066434,5
2019,135067260,4
2019,135069155,4
2019,135069156,5
2019,135069154,4
2019,135067356,4
2019,135067472,6
2019,135067501,4
2019,135067504,5
2019,135067522,5
2019,135067563,6
2019,135067565,6
2019,135067564,5
2019,135067562,6
2019,135067623,5
2019,135067656,4
2019,135067781,4
2019,135067784,5
2019,135067804,4
2019,135067854,5
2019,135067853,5
2019,135067852,5
2019,135067864,5
2019,135067863,5
2019,135069466,5
2019,135069465,5
2019,135072903,4
2019,135072942,4
2019,135072997,5
2019,135069563,4
2019,135069564,4
2019,135059938,6
2019,135059954,5
2019,135073142,5
2019,135059965,5
2019,135073434,5
2019,135073574,4
2019,135073690,5
2019,135073717,5
2019,135069853,5
2019,135073777,4
2019,135073929,4
2019,135074145,5
2019,135069966,5
2019,135060406,5
2019,135074241,4
2019,135074441,4
2019,135074754,4
2019,135074774,5
2019,135074827,5
2019,135063472,4
2019,135065774,5
2019,135059196,4
2019,135059363,5
2019,135067299,5
2019,135067446,5
2019,135067490,5
2019,135067488,5
2019,135067515,5
2019,135067568,3
2019,135067584,4
2019,135067724,6
2019,135067755,5
2019,135067830,5
2019,135067886,5
2019,135072965,4
2019,135072992,4
2019,135073156,5
2019,135073218,4
2019,135073241,5
2019,135073331,4
2019,135073396,4
2019,135073722,6
2019,135073913,5
2019,135073957,3
2019,135074030,5
2019,135074118,4
2019,135074121,4
2019,135074170,5
2019,135074179,5
2019,135074187,4
2019,135074365,4
2019,135074462,5
2019,135070086,5
2019,135070087,5
2019,135074557,5
2019,135074556,5
2019,135070172,4
2019,135074724,5
2019,135070198,5
2019,135064052,5
2019,135064745,5
2019,135065262,5
2019,135066148,4
2019,135066340,4
2019,135066642,5
2019,135063506,5
2019,135064289,4
2019,135065092,5
2019,135065139,5
2019,135058925,4
2019,135065509,5
2019,135063133,5
2019,135063422,4
2019,135058526,5
2019,135068305,5
2019,135058736,5
2019,135058896,5
2019,135065448,4
2019,135065450,6
2019,135066223,4
2019,135068622,4
2019,135066304,4
2019,135068629,5
2019,135066670,5
2019,135067294,5
2019,135067337,5
2019,135067702,5
2019,135067700,5
2019,135067699,5
2019,135067701,5
2019,135069390,5
2019,135067763,5
2019,135067839,3
2019,135067851,5
2019,135067850,5
2019,135067888,5
2019,135072953,4
2019,135072952,5
2019,135069532,5
2019,135069543,5
2019,135072996,5
2019,135072999,5
2019,135072998,5
2019,135069562,4
2019,135073061,4
2019,135059970,5
2019,135073194,4
2019,135073272,5
2019,135073271,5
2019,135073303,5
2019,135073477,5
2019,135073513,4
2019,135073523,5
2019,135073545,4
2019,135073548,4
2019,135073600,5
2019,135073650,6
2019,135058342,5
2019,135064277,5
2019,135058416,5
2019,135068083,5
2019,135065091,5
2019,135058877,5
2019,135065486,5
2019,135066055,5
2019,135059350,5
2019,135066564,5
2019,135065252,5
2019,135065363,5
2019,135066057,4
2019,135059427,5
2019,135066205,5
2019,135066316,4
2019,135066313,4
2019,135066409,3
2019,135066427,6
2019,135066509,4
2019,135064001,1
2019,135058509,4
2019,135068470,5
2019,135066013,5
2019,135067420,5
2019,135069200,4
2019,135067452,5
2019,135067526,5
2019,135067624,5
2019,135069311,4
2019,135067638,5
2019,135067653,4
2019,135069344,4
2019,135073008,4
2019,135069561,5
2019,135069575,4
2019,135073580,4
2019,135073630,5
2019,135073652,5
2019,135060238,5
2019,135073720,5
2019,135073753,5
2019,135073812,5
2019,135073833,5
2019,135073832,5
2019,135073834,4
2019,135060296,4
2019,135074083,5
2019,135074230,1
2019,135074247,5
2019,135063999,4
2019,135058305,4
2019,135058323,5
2019,135058507,4
2019,135065336,5
2019,135065798,4
2019,135066136,5
2019,135067344,4
2019,135067378,5
2019,135067627,4
2019,135067629,5
2019,135067635,5
2019,135059840,5
2019,135067692,5
2019,135067782,4
2019,135067890,5
2019,135067896,5
2019,135072921,4
2019,135072939,5
2019,135073046,5
2019,135073101,5
2019,135059951,5
2019,135073144,5
2019,135073258,5
2019,135073320,5
2019,135073332,4
2019,135073343,5
2019,135070020,5
2019,135070027,4
2019,135074512,5
2019,135074568,5
2019,135070097,5
2019,135074628,5
2019,135060611,4
2019,135074688,4
2019,135074699,4
2019,135074720,5
2019,135074748,5
2019,135074749,5
2019,135075015,4
2019,135070316,4
2019,135070315,4
2019,135075122,5
2019,135075369,4
2019,135064375,5
2019,135064462,4
2019,135065178,5
2019,135065480,5
2019,135059020,5
2019,135065652,5
2019,135066242,3
2019,135066260,5
2019,135066336,5
2019,135066337,5
2019,135066390,5
2019,135059738,5
2019,135067270,6
2019,135059739,5
2019,135067271,5
2019,135067306,5
2019,135067317,5
2019,135067460,5
2019,135059826,4
2019,135067768,5
2019,135069415,5
2019,135072907,5
2019,135072991,4
2019,135072989,4
2019,135073007,5
2019,135073082,4
2019,135069596,5
2019,135073093,5
2019,135073123,4
2019,135073133,4
2019,135073233,4
2019,135073234,4
2019,135060055,5
2019,135073287,4
2019,135073295,4
2019,135073308,5
2019,135073315,5
2019,135060102,5
2019,135073431,5
2019,135073620,5
2019,135073743,4
2019,135073749,5
2019,135069862,4
2019,135073871,5
2019,135069903,5
2019,135073997,4
2019,135074052,4
2019,135074054,8
2019,135074053,5
2019,135074077,5
2019,135064106,5
2019,135058604,5
2019,135064657,5
2019,135064661,5
2019,135058811,5
2019,135059022,5
2019,135065549,5
2019,135059050,1
2019,135064070,4
2019,135063510,5
2019,135064271,4
2019,135065112,5
2019,135065338,4
2019,135065742,5
2019,135065766,4
2019,135065786,5
2019,135059403,5
2019,135059429,5
2019,135066207,5
2019,135066257,5
2019,135066310,5
2019,135059524,5
2019,135066431,5
2019,135068700,5
2019,135067330,5
2019,135067371,5
2019,135067390,5
2019,135067389,5
2019,135069242,4
2019,135067535,5
2019,135067536,5
2019,135067547,4
2019,135067546,4
2019,135063500,5
2019,135057982,5
2019,135064471,5
2019,135065628,5
2019,135065909,4
2019,135059288,8
2019,135066025,5
2019,135066030,5
2019,135073811,4
2019,135073928,4
2019,135074005,4
2019,135069934,5
2019,135074065,5
2019,135074255,4
2019,135060432,5
2019,123009307,5
2019,123009324,4
2019,123009362,5
2019,123005555,5
2019,123009365,5
2019,123009413,5
2019,123009431,5
2019,123009434,5
2019,123005608,5
2019,123009465,5
2019,123009488,5
2019,123009506,5
2019,123009584,5
2019,123009602,5
2019,123009605,8
2019,123009607,4
2019,123009608,5
2019,123009611,5
2019,123009614,5
2019,123009615,5
2019,123009624,5
2019,123009631,5
2019,123009632,5
2019,123009646,5
2019,123009651,3
2019,123005791,5
2019,123009687,5
2019,123009688,4
2019,123005819,5
2019,123009707,5
2019,123005834,5
2019,123009762,5
2019,123005870,4
2019,123009794,4
2019,123005943,5
2019,123009896,5
2019,123013570,5
2019,123010004,5
2019,123010069,5
2019,123109694,4
2019,123109701,4
2019,123109804,5
2019,123109834,5
2019,123109854,4
2019,123110185,4
2019,123110197,5
2019,123110844,4
2019,123105296,4
2019,123111203,5
2019,123111574,4
2019,123116212,5
2019,123111870,4
2019,123113546,4
2019,123113909,5
2019,123113940,5
2019,123117729,5
2019,123122631,4
2019,123114323,5
2019,123114360,5
2019,123118133,5
2019,123118201,5
2019,123123266,4
2019,123123281,5
2019,123118843,4
2019,123115295,4
2019,123115294,4
2019,123126333,4
2019,123125570,4
2019,123125572,4
2019,123126953,5
2019,123127096,5
2019,123125766,6
2019,123120194,5
2019,123127132,5
2019,123125986,4
2019,123126043,4
2019,123131191,4
2019,123127783,4
2019,123120764,5
2019,123127908,5
2019,123120762,4
2019,123127952,5
2019,123131651,4
2019,123128091,4
2019,123131897,5
2019,123136150,5
2019,123128456,4
2019,123136180,5
2019,123128692,4
2019,123136564,5
2019,123136631,5
2019,123129354,4
2019,123129431,5
2019,123137217,4
2019,123133093,4
2019,123137396,4
2019,123129838,5
2019,123129860,4
2019,123133810,4
2019,123133811,4
2019,123137789,5
2019,123133849,5
2019,123133960,5
2019,123130251,4
2019,123130392,5
2019,123137946,5
2019,123134359,4
2019,123141287,4
2019,123135247,4
2019,123141384,3
2019,123135409,4
2019,123141410,4
2019,123138640,5
2019,123135432,5
2019,123141532,6
2019,123138747,5
2019,123135623,4
2019,123135629,4
2019,123138804,4
2019,123135702,4
2019,123138830,4
2019,123135777,5
2019,123141822,4
2019,123141830,5
2019,123141950,4
2019,123138988,5
2019,123107344,3
2019,123107384,5
2019,123107401,5
2019,123107441,5
2019,123103456,4
2019,123103455,4
2019,123107456,5
2019,123103500,5
2019,123107543,5
2019,123107567,5
2019,123107641,5
2019,123107646,4
2019,123107684,5
2019,123107692,5
2019,123103621,5
2019,123107797,5
2019,123107805,5
2019,123107842,4
2019,123098995,5
2019,123108021,5
2019,123108068,5
2019,123108207,5
2019,123108232,5
2019,123099341,5
2019,123108482,6
2019,123099352,6
2019,123108480,5
2019,123108493,5
2019,123108605,5
2019,123099482,5
2019,123108702,5
2019,123104159,4
2019,123108789,5
2019,123099593,5
2019,123108966,5
2019,123108967,4
2019,123108968,5
2019,123108984,5
2019,123109227,4
2019,123109228,5
2019,123104497,4
2019,123109247,5
2019,123109248,5
2019,123109295,5
2019,123109301,5
2019,123109313,4
2019,123109341,5
2019,123109410,4
2019,123109506,4
2019,123109511,5
2019,123109522,5
2019,123109569,4
2019,123109571,5
2019,123109598,4
2019,123099985,4
2019,123109619,5
2019,123109666,5
2019,123100042,5
2019,123109732,5
2019,123109744,5
2019,123109769,4
2019,123104743,5
2019,123109800,4
2019,123109880,5
2019,123109877,5
2019,123110279,4
2019,123110625,4
2019,123105069,5
2019,123110621,5
2019,123110834,4
2019,123100827,4
2019,123111220,4
2019,123111295,5
2019,123105579,7
2019,123105579,1
2019,123116237,5
2019,123116353,4
2019,123105731,5
2019,123111935,5
2019,123112101,5
2019,123112102,5
2019,123105832,5
2019,123112113,4
2019,123112127,4
2019,123112145,4
2019,123112175,5
2019,123112176,5
2019,123112199,4
2019,123121168,5
2019,123112952,4
2019,123113000,4
2019,123113001,5
2019,123121589,4
2019,123113261,4
2019,123113266,5
2019,123113286,4
2019,123117228,4
2019,123121692,4
2019,123117359,5
2019,123121864,4
2019,123113573,5
2019,123117447,4
2019,123113653,5
2019,123113795,5
2019,123113869,4
2019,123113888,4
2019,123122646,5
2019,123118029,4
2019,123122782,5
2019,123122863,5
2019,123114444,5
2019,123122959,5
2019,123118417,4
2019,123114755,4
2019,123118446,4
2019,123115029,5
2019,123118763,5
2019,123124373,4
2019,123119403,5
2019,123023365,5
2019,123023376,5
2019,123023404,5
2019,123027036,5
2019,123023454,5
2019,123023461,5
2019,123019457,5
2019,123019479,4
2019,123023513,5
2019,123023563,5
2019,123023569,4
2019,123023694,4
2019,123023874,5
2019,123023932,5
2019,123019853,5
2019,123024014,5
2019,123027380,5
2019,123019901,5
2019,123019903,4
2019,123019905,4
2019,123024051,5
2019,123019911,5
2019,123019915,5
2019,123027396,4
2019,123024063,5
2019,123024069,5
2019,123027409,5
2019,123027514,5
2019,123024199,5
2019,123027587,5
2019,123024427,5
2019,123024520,4
2019,123027793,5
2019,123027814,5
2019,123020284,5
2019,123027912,5
2019,120111894,4
2019,120105227,5
2019,120105310,4
2019,120105373,4
2019,120112156,5
2019,120105810,5
2019,120105887,1
2019,120105931,4
2019,120112706,4
2019,120105961,5
2019,120112759,5
2019,120106016,5
2019,120112785,5
2019,120112787,4
2019,120106035,4
2019,120112843,5
2019,120116154,4
2019,120116193,2
2019,120116193,4
2019,120116193,8
2019,120109660,4
2019,120109795,5
2019,123126131,4
2019,123119626,4
2019,123126413,4
2019,123119807,5
2019,123126609,4
2019,123126666,5
2019,123126665,5
2019,123126684,5
2019,123125456,4
2019,123126773,5
2019,123125461,4
2019,123126811,5
2019,123126839,5
2019,123120114,4
2019,123125592,4
2019,123126985,4
2019,123125728,4
2019,123125828,4
2019,123127187,5
2019,123127321,5
2019,123125982,5
2019,123125983,5
2019,123126080,5
2019,123127653,1
2019,123127833,5
2019,123127892,5
2019,123120765,4
2019,123120856,4
2019,123120872,5
2019,123131635,5
2019,123120873,5
2019,123128105,4
2019,123128130,3
2019,123131771,4
2019,123121077,5
2019,123131876,5
2019,123131894,4
2019,123128383,4
2019,123128660,5
2019,123128687,4
2019,123132231,5
2019,123136584,5
2019,123129361,5
2019,123129394,4
2019,123132981,4
2019,123129531,4
2019,123129639,4
2019,123133441,6
2019,123137527,4
2019,123137563,5
2019,123129993,4
2019,123133593,5
2019,123130014,5
2019,123133622,4
2019,123134114,4
2019,123134184,5
2019,123137957,5
2019,123134201,5
2019,123130469,5
2019,123134219,5
2019,123138014,5
2019,123134380,4
2019,123134522,4
2019,123131107,4
2019,123138451,5
2019,123141166,4
2019,123141218,4
2019,123141230,4
2019,123135195,5
2019,123135205,4
2019,123141293,5
2019,123135287,5
2019,123141418,5
2019,123141426,4
2019,123138654,4
2019,123138657,4
2019,123141460,4
2019,123135612,5
2019,123135656,4
2019,123138812,4
2019,123141753,5
2019,123135981,4
2019,123138995,6
2019,123009306,5
2019,123013153,5
2019,123005506,5
2019,123009312,4
2019,123009337,4
2019,123009458,5
2019,123009543,5
2019,123009559,5
2019,123009560,5
2019,123009571,5
2019,123009667,5
2019,123009668,5
2019,123009682,4
2019,123009683,4
2019,123009686,5
2019,123006006,4
2019,123009992,5
2019,123010084,5
2019,123010085,5
2019,123010170,5
2019,123016226,5
2019,123013801,5
2019,123016292,5
2019,123010260,4
2019,123010280,5
2019,123014038,5
2019,123014047,5
2019,123010428,5
2019,123010419,5
2019,123010450,5
2019,123010536,5
2019,123014238,5
2019,123016646,5
2019,123010590,5
2019,123021959,5
2019,123010661,5
2019,123010763,5
2019,123010776,5
2019,123014428,4
2019,123014440,4
2019,123010829,5
2019,123010830,5
2019,123010861,4
2019,123010871,5
2019,123010904,5
2019,123010915,4
2019,123010939,5
2019,123010958,5
2019,123010990,5
2019,126654069,3
2019,126654072,5
2019,126654083,4
2019,126654097,4
2019,126658940,5
2019,126654100,5
2019,126658991,5
2019,126654174,5
2019,126654175,5
2019,126652138,4
2019,126652141,5
2019,126654177,5
2019,126654183,5
2019,126659070,4
2019,126659073,4
2019,126654203,5
2019,126654225,5
2019,126654234,5
2019,126654259,5
2019,126654262,4
2019,126654261,5
2019,126654266,4
2019,126654276,4
2019,126652284,5
2019,126654322,5
2019,126659199,5
2019,126654329,5
2019,126654328,5
2019,126659250,5
2019,126654350,5
2019,126654359,5
2019,126652413,5
2019,126654364,4
2019,126654380,5
2019,126654383,5
2019,126654387,5
2019,126654386,5
2019,126659304,5
2019,126654397,5
2019,126652466,5
2019,126654427,6
2019,126654428,5
2019,126654471,5
2019,126654470,5
2019,126654477,5
2019,126654490,5
2019,126654492,5
2019,126654516,4
2019,126654527,4
2019,126654528,4
2019,126652784,5
2019,126654532,4
2019,126654539,5
2019,126659522,4
2019,126659531,4
2019,126652901,5
2019,126654576,5
2019,126654596,5
2019,126655284,5
2019,126655299,5
2019,126655298,5
2019,126655302,5
2019,126655303,4
2019,126655324,5
2019,126655327,5
2019,126655328,5
2019,126655335,5
2019,126655337,5
2019,126655339,5
2019,126655347,4
2019,126664705,4
2019,126655391,5
2019,126655398,4
2019,126655398,8
2019,126655417,5
2019,126655420,5
2019,126655421,5
2019,126655425,4
2019,126655427,4
2019,126655433,5
2019,126655434,5
2019,126655435,5
2019,126655436,5
2019,126655446,4
2019,126655457,5
2019,126655469,5
2019,126655472,5
2019,126664760,4
2019,126664761,4
2019,126655477,4
2019,126655488,5
2019,126655495,5
2019,126655493,5
2019,126655494,5
2019,126655501,5
2019,126655503,5
2019,126655508,5
2019,126655511,5
2019,126655537,5
2019,126655538,5
2019,126655545,5
2019,126655552,5
2019,126655561,5
2019,126655569,5
2019,126655568,5
2019,126655581,5
2019,126655593,4
2019,126655596,5
2019,126655604,5
2019,126655627,5
2019,126655650,5
2019,126655652,5
2019,126655669,5
2019,126655671,4
2019,126655674,5
2019,126655678,5
2019,126655679,5
2019,126655692,4
2019,126655702,5
2019,126655709,5
2019,126655711,5
2019,126655712,4
2019,126655716,5
2019,126655718,5
2019,126655747,3
2019,126655763,4
2019,126655769,4
2019,126655787,5
2019,126664962,4
2019,126655802,5
2019,126655828,5
2019,126655827,5
2019,126655830,4
2019,126655829,4
2019,126655855,4
2019,126665005,5
2019,126655881,4
2019,126655887,5
2019,126655891,5
2019,126655918,5
2019,126655936,5
2019,126655942,5
2019,126655949,4
2019,126655948,4
2019,126655951,5
2019,126655957,5
2019,126655958,5
2019,126655964,5
2019,126655981,5
2019,126656003,5
2019,126656008,5
2019,126656009,5
2019,126656011,4
2019,126656014,5
2019,126656035,5
2019,126656034,5
2019,126656036,5
2019,126656037,5
2019,126656038,5
2019,126656040,5
2019,126656043,5
2019,126656044,5
2019,126656045,5
2019,126656047,4
2019,126656048,5
2019,126656050,6
2019,126656056,5
2019,126656055,5
2019,126656053,5
2019,126656054,5
2019,126656057,5
2019,126656058,5
2019,126656071,5
2019,126656094,5
2019,126656102,5
2019,126656128,5
2019,126656126,5
2019,126656127,5
2019,126656144,5
2019,126656179,5
2019,126656199,4
2019,126656209,5
2019,126665226,5
2019,126656246,4
2019,126656245,5
2019,126656256,5
2019,126656283,4
2019,126665259,5
2019,128493425,5
2019,128493476,4
2019,128493541,5
2019,128490822,4
2019,128493578,5
2019,128493607,5
2019,128486820,4
2019,128486821,4
2019,128490872,5
2019,128486829,5
2019,128493638,5
2019,128493639,5
2019,128493651,5
2019,128493682,4
2019,128493688,5
2019,128493737,5
2019,128493736,5
2019,128493738,5
2019,128490953,4
2019,128493836,5
2019,128493855,4
2019,128493894,4
2019,128493964,4
2019,128493972,4
2019,128494021,5
2019,128491132,4
2019,128494086,5
2019,128494085,4
2019,128494098,5
2019,128491158,5
2019,128491201,4
2019,128494317,4
2019,128487155,5
2019,128487154,5
2019,128494348,5
2019,128494352,5
2019,128494424,5
2019,128494446,5
2019,128494576,4
2019,126637332,4
2019,126644671,5
2019,126639694,4
2019,126644700,4
2019,126644760,6
2019,126637490,3
2019,126644827,4
2019,126644841,4
2019,126644947,4
2019,126644975,5
