"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,145248089
2019,6,144238818
2019,6,144238819
2019,9,144259479
2019,9,144259485
2019,9,144261516
2019,9,144259502
2019,9,144259505
2019,6,144261536
2019,6,144261537
2019,6,144259538
2019,7,144259538
2019,6,144259552
2019,9,144259563
2019,1,144261590
2019,8,144261590
2019,9,144259639
2019,9,144259638
2019,9,144261648
2019,6,144259698
2019,9,144261700
2019,9,144259717
2019,9,144261716
2019,9,144259761
2019,7,144238936
2019,6,144259780
2019,9,144259792
2019,6,144261776
2019,6,144259798
2019,9,144261782
2019,9,144261785
2019,6,144259813
2019,9,144260073
2019,9,144239096
2019,9,144262169
2019,9,144239137
2019,6,144239141
2019,9,144260202
2019,9,144260201
2019,6,144239151
2019,8,144262228
2019,9,144260265
2019,6,144262261
2019,10,144262285
2019,9,144262297
2019,9,145244913
2019,6,144262325
2019,6,144262326
2019,9,144262370
2019,6,144262407
2019,9,144262411
2019,3,144260365
2019,9,144262431
2019,9,144262444
2019,9,145240107
2019,6,144262451
2019,6,144262465
2019,6,144262466
2019,9,144262472
2019,9,144239264
2019,9,144239271
2019,6,144262504
2019,6,144262507
2019,9,144260409
2019,9,144260414
2019,9,144262550
2019,9,144262554
2019,9,144262558
2019,9,144262566
2019,9,144239331
2019,9,144262618
2019,9,145248118
2019,6,144239397
2019,9,144260542
2019,9,144262749
2019,9,144260579
2019,9,145248125
2019,6,144239448
2019,6,144262821
2019,9,144262830
2019,6,144239451
2019,9,144260600
2019,9,144260609
2019,9,144260615
2019,9,145248126
2019,9,144239462
2019,9,144260655
2019,6,144260653
2019,9,144260666
2019,9,144260688
2019,9,144260694
2019,9,144260746
2019,9,144260754
2019,6,144260759
2019,9,144260762
2019,9,144260769
2019,9,144260788
2019,6,144239515
2019,9,144262976
2019,9,144260798
2019,9,144260812
2019,8,144260813
2019,3,144256294
2019,3,144256293
2019,6,144256302
2019,9,144237521
2019,6,144252836
2019,6,144256590
2019,9,144256607
2019,9,144256712
2019,9,144237599
2019,6,144253156
2019,9,144237659
2019,6,144237674
2019,6,144253247
2019,1,144256957
2019,6,144256974
2019,6,144253370
2019,9,144253562
2019,6,144253583
2019,6,144253584
2019,9,144257194
2019,9,144253665
2019,6,144253695
2019,6,144257226
2019,9,144257239
2019,9,144253732
2019,6,144237849
2019,9,144237860
2019,9,144237882
2019,9,144253937
2019,6,144257341
2019,6,144257342
2019,9,144257348
2019,9,144237897
2019,6,144253977
2019,9,144253983
2019,9,144257416
2019,9,144257426
2019,9,144257435
2019,6,144254115
2019,6,144257446
2019,9,144254128
2019,9,144254131
2019,9,144254185
2019,9,144254202
2019,9,144254848
2019,9,146698039
2019,9,146701557
2019,6,146698226
2019,6,146698230
2019,6,146698227
2019,9,146698326
2019,9,146698494
2019,9,146701781
2019,6,146696105
2019,6,146696104
2019,9,146706176
2019,9,146698621
2019,9,146706197
2019,9,146698670
2019,6,146706355
2019,9,146706356
2019,9,146706425
2019,9,146702102
2019,9,146706529
2019,6,146706764
2019,6,146702279
2019,9,146707671
2019,6,146707683
2019,6,146707684
2019,6,146707703
2019,9,146703172
2019,6,146703184
2019,9,146707721
2019,6,146703208
2019,9,146703227
2019,9,146703271
2019,6,146703287
2019,9,146703296
2019,9,146703298
2019,9,146707775
2019,9,146707879
2019,9,146707898
2019,9,146707902
2019,9,146707911
2019,9,146703574
2019,6,146703628
2019,9,146703627
2019,9,146700435
2019,9,146703660
2019,9,146707998
2019,9,146703772
2019,6,146703781
2019,9,146703802
2019,9,146703826
2019,6,146700568
2019,7,146700567
2019,9,146703908
2019,9,146708123
2019,8,146708159
2019,8,146708160
2019,9,146703987
2019,9,146708503
2019,7,146704618
2019,6,146701090
2019,9,146704683
2019,9,146701137
2019,9,146701144
2019,9,146708595
2019,9,146704783
2019,9,146704793
2019,10,146711178
2019,9,146704829
2019,6,146708643
2019,9,146704886
2019,9,146711245
2019,9,146704944
2019,9,146705043
2019,9,146705124
2019,9,146708819
2019,9,146705334
2019,9,146705422
2019,6,146708954
2019,6,146708959
2019,9,146705469
2019,6,146705470
2019,6,146708973
2019,6,146708972
2019,9,146705503
2019,9,146705635
2019,6,146705636
2019,6,146705637
2019,2,146705647
2019,1,146705659
2019,6,146705673
2019,9,146711681
2019,9,146705742
2019,9,146711694
2019,6,146711739
2019,9,146705875
2019,9,146711803
2019,9,146711824
2019,6,146711839
2019,6,146705987
2019,6,146705988
2019,9,146706091
2019,9,146706101
2019,9,146711923
2019,6,146709260
2019,6,146716176
2019,6,146716190
2019,6,146716189
2019,6,146709314
2019,9,146716554
2019,9,146712270
2019,6,146709763
2019,6,146709764
2019,6,146712316
2019,6,146712317
2019,9,146716635
2019,6,146716666
2019,9,146716688
2019,6,146709830
2019,9,146709840
2019,9,146716722
2019,9,146716838
2019,9,146716880
2019,6,146709985
2019,6,146716934
2019,8,146716951
2019,9,146712393
2019,6,146716994
2019,9,146717007
2019,9,146710037
2019,9,146712430
2019,9,146717082
2019,6,146717086
2019,6,146717094
2019,6,146717100
2019,6,146717139
2019,6,146717152
2019,6,146717151
2019,9,146717164
2019,6,146712472
2019,9,146717197
2019,9,146717207
2019,9,146710214
2019,9,146712498
2019,6,146712516
2019,11,146710272
2019,9,146712540
2019,9,146712549
2019,6,146710334
2019,9,146710429
2019,8,146712615
2019,9,146717407
2019,6,146717524
2019,6,146717558
2019,6,146717571
2019,9,146710549
2019,6,146712736
2019,6,146710575
2019,6,146717783
2019,1,146717833
2019,9,146717876
2019,9,146718000
2019,9,146718180
2019,8,146711065
2019,6,146711078
2019,9,146711086
2019,6,146718261
2019,6,146711133
2019,9,146711163
2019,9,146721179
2019,9,146713041
2019,6,146718328
2019,8,146721209
2019,6,146721209
2019,9,146721218
2019,9,146721230
2019,6,146721267
2019,6,146718394
2019,6,146718395
2019,9,146718400
2019,9,146718407
2019,6,146721358
2019,9,146721361
2019,9,146718496
2019,9,146718517
2019,9,146718552
2019,9,146718614
2019,6,146718620
2019,6,146718766
2019,6,146718764
2019,9,146718826
2019,3,146721667
2019,9,146718923
2019,9,146718967
2019,9,146713366
2019,9,146719001
2019,2,146719010
2019,9,146719047
2019,9,146719049
2019,6,146719059
2019,6,146721763
2019,6,146713422
2019,6,146719073
2019,8,146713446
2019,9,146721813
2019,9,146719184
2019,9,146719183
2019,9,146719191
2019,9,146719247
2019,9,146719299
2019,6,146721909
2019,9,146721920
2019,9,146721928
2019,6,146719387
2019,6,146719422
2019,9,146719442
2019,9,146719444
2019,9,146713776
2019,9,146719500
2019,8,146719604
2019,9,146722121
2019,8,146719627
2019,6,146719815
2019,6,146719813
2019,9,146714164
2019,9,146719940
2019,6,146719948
2019,6,146714214
2019,6,146722434
2019,9,146720033
2019,6,146722445
2019,6,146722446
2019,8,146722448
2019,8,146722449
2019,9,146714246
2019,6,146720060
2019,6,146720062
2019,6,146722479
2019,6,146722478
2019,6,146720098
2019,6,146720100
2019,6,146722491
2019,9,146714286
2019,6,146659754
2019,3,146659943
2019,6,146671880
2019,9,146660020
2019,9,146672299
2019,9,146672354
2019,8,146668776
2019,8,146669000
2019,6,146669000
2019,2,146669000
2019,8,146669001
2019,6,146669001
2019,2,146669001
2019,6,146700140
2019,6,146700142
2019,6,146700141
2019,9,146703205
2019,9,146710563
2019,9,146717660
2019,9,146717741
2019,9,146717756
2019,6,146717755
2019,6,146710695
2019,9,146717782
2019,9,146710742
2019,8,146710768
2019,6,146717853
2019,9,146717914
2019,9,146712841
2019,9,146710822
2019,8,146717940
2019,6,146710842
2019,6,146717962
2019,9,146717983
2019,9,146710876
2019,6,146718045
2019,6,146710904
2019,6,146718058
2019,9,146711022
2019,9,146718350
2019,6,146718357
2019,6,146718354
2019,6,146718358
2019,6,146718411
2019,6,146721363
2019,6,146718548
2019,9,146713154
2019,9,146718604
2019,6,146721505
2019,9,146721516
2019,9,146721517
2019,3,146718653
2019,7,146718653
2019,6,146718653
2019,9,146721531
2019,6,146713284
2019,6,146713285
2019,8,146713285
2019,9,146721633
2019,9,146721645
2019,6,146721652
2019,9,146713330
2019,6,146721663
2019,6,146718913
2019,1,146721676
2019,6,146721676
2019,6,146721675
2019,9,146721711
2019,9,146713396
2019,7,146719055
2019,6,146719110
2019,6,146719109
2019,9,146719133
2019,9,146719150
2019,2,146721796
2019,5,146713471
2019,6,146713490
2019,3,146719240
2019,9,146719241
2019,9,146713515
2019,6,146713536
2019,9,146719517
2019,1,146719585
2019,9,146713902
2019,6,146713955
2019,6,146722137
2019,6,146713965
2019,5,146719655
2019,6,146719671
2019,7,146719671
2019,6,146719670
2019,7,146719670
2019,6,146719674
2019,6,146713977
2019,9,146719689
2019,6,146722173
2019,6,146722172
2019,9,146714012
2019,6,146714011
2019,6,146719727
2019,6,146719729
2019,6,146719817
2019,6,146719833
2019,6,146719835
2019,6,146714074
2019,6,146719849
2019,6,146719850
2019,6,146722261
2019,9,146719860
2019,6,146719888
2019,8,146719888
2019,6,146714110
2019,6,146722306
2019,6,146722304
2019,6,146719900
2019,6,146722378
2019,6,146719915
2019,9,146719923
2019,6,146714177
2019,6,146719929
2019,6,146719930
2019,9,146719934
2019,6,146714186
2019,9,146719945
2019,6,146719975
2019,6,146719972
2019,9,146714211
2019,6,146720001
2019,6,146720000
2019,9,146720011
2019,1,146722429
2019,6,146720022
2019,9,146714228
2019,9,146720045
2019,6,146722447
2019,8,146722447
2019,6,146722455
2019,7,146722455
2019,6,146720063
2019,6,146720070
2019,6,146720068
2019,8,146720068
2019,6,146722467
2019,6,146722484
2019,6,146722485
2019,6,146714298
2019,6,146714310
2019,6,146720166
2019,6,146720172
2019,6,146714320
2019,6,146722530
2019,6,146720181
2019,6,146714333
2019,6,146720226
2019,6,146720236
2019,6,146720234
2019,1,146720235
2019,6,146714404
2019,6,146722642
2019,6,146714429
2019,9,146720365
2019,9,146720429
2019,9,146722790
2019,1,146720526
2019,6,146720527
2019,9,146714556
2019,6,146722816
2019,6,146722817
2019,9,146720589
2019,9,146714569
2019,6,146720615
2019,6,146720725
2019,6,146722910
2019,1,146722911
2019,6,146720769
2019,6,146714628
2019,6,146720786
2019,1,146722938
2019,6,146720785
2019,9,146720798
2019,6,146722965
2019,6,146720874
2019,6,146720875
2019,6,146723000
2019,1,146720903
2019,9,146723078
2019,6,146723112
2019,9,146714731
2019,9,146714733
2019,6,146726298
2019,7,146726298
2019,6,146726297
2019,7,146726297
2019,3,146726484
2019,9,146723423
2019,9,146726492
2019,6,146723454
2019,9,146723465
2019,9,146723468
2019,9,146726559
2019,9,146726572
2019,9,146726578
2019,9,146726610
2019,9,146726639
2019,9,146726652
2019,2,146726713
2019,9,146726775
2019,9,146714886
2019,9,146726897
2019,9,146723725
2019,9,146726955
2019,9,146726959
2019,9,146714955
2019,9,146726974
2019,9,146727138
2019,9,146727212
2019,9,146727247
2019,9,146727251
2019,9,146727272
2019,9,146715089
2019,6,146727303
2019,9,146727306
2019,9,146727347
2019,9,146727349
2019,9,146727363
2019,9,146724106
2019,9,146715108
2019,9,146727391
2019,9,146724152
2019,9,146724169
2019,9,146727489
2019,9,146727527
2019,9,146727587
2019,9,146727627
2019,9,146715214
2019,9,146724398
2019,9,146728357
2019,6,146717024
2019,9,146717396
2019,9,146717403
2019,9,146712633
2019,9,146717507
2019,9,146717511
2019,6,146712726
2019,6,146717584
2019,5,146717608
2019,9,146710572
2019,9,146717644
2019,8,146712759
2019,9,146717724
2019,9,146710653
2019,9,146710759
2019,9,146712816
2019,4,146712820
2019,2,146710797
2019,2,146710821
2019,8,146710834
2019,9,146717970
2019,6,146710898
2019,6,146718039
2019,6,146718047
2019,6,146710953
2019,6,146712911
2019,9,146712922
2019,9,146712923
2019,9,146718128
2019,9,146718136
2019,6,146711054
2019,6,146718226
2019,9,146711074
2019,9,146711080
2019,9,146711105
2019,9,146712995
2019,9,146711167
2019,6,146721210
2019,6,146721232
2019,9,146718367
2019,6,146718373
2019,9,146721252
2019,8,146718404
2019,6,146721275
2019,8,146718420
2019,6,146718421
2019,6,146713074
2019,6,146718447
2019,9,146718488
2019,9,146718521
2019,6,146718633
2019,6,146721503
2019,9,146721502
2019,9,146721564
2019,6,146718732
2019,6,146718730
2019,9,146721571
2019,9,146721572
2019,9,146718740
2019,1,146721617
2019,6,146718824
2019,9,146713300
2019,12,146718892
2019,1,146718909
2019,9,146721767
2019,9,146719149
2019,9,146713465
2019,7,146719213
2019,6,146719215
2019,9,146721850
2019,9,146713529
2019,9,146719328
2019,9,146713599
2019,9,146719352
2019,6,146713618
2019,3,146713634
2019,9,146719411
2019,9,146719544
2019,9,146722086
2019,6,146719577
2019,6,146719642
2019,6,146713954
2019,6,146713957
2019,6,146719645
2019,6,146719679
2019,6,146719677
2019,6,146722159
2019,6,146713985
2019,6,146713993
2019,6,146722165
2019,6,146722166
2019,6,146713996
2019,6,146714001
2019,6,146714002
2019,6,146719726
2019,9,146722183
2019,6,146714022
2019,6,146722205
2019,6,146714046
2019,6,146722206
2019,6,146714066
2019,6,146722247
2019,6,146714172
2019,9,146722381
2019,6,146714178
2019,6,146714233
2019,6,146714234
2019,9,146720034
2019,9,146714257
2019,6,146714260
2019,6,146722470
2019,9,146714271
2019,6,146714276
2019,9,146720106
2019,6,146720109
2019,6,146722495
2019,6,146722523
2019,6,146722522
2019,6,146722525
2019,6,146714324
2019,6,146714323
2019,6,146720187
2019,6,146720186
2019,7,146720204
2019,6,146720203
2019,6,146714343
2019,6,146720215
2019,6,146722551
2019,6,146722550
2019,6,146722563
2019,6,146720258
2019,6,146722598
2019,6,146722595
2019,9,146720265
2019,9,146722604
2019,9,146720282
2019,6,146722635
2019,7,146722635
2019,6,146722631
2019,7,146722631
2019,9,146720346
2019,6,146722672
2019,6,146720372
2019,8,146720372
2019,6,146714461
2019,9,146722691
2019,6,146722705
2019,6,146720421
2019,9,146720426
2019,6,146722710
2019,6,146722711
2019,6,146714492
2019,6,146714493
2019,6,146720443
2019,9,146720455
2019,6,146722729
2019,6,146722730
2019,6,146720471
2019,6,146720472
2019,6,146722742
2019,6,146722743
2019,6,146722755
2019,6,146722756
2019,9,146714521
2019,9,146722783
2019,9,146714534
2019,9,146722798
2019,6,146714551
2019,6,146720558
2019,6,146720559
2019,6,146720570
2019,9,146720592
2019,9,146720609
2019,1,146722847
2019,9,146720630
2019,6,146714588
2019,6,146720670
2019,6,146720669
2019,6,146720676
2019,6,146720707
2019,6,146720736
2019,6,146720735
2019,6,146720739
2019,6,146720737
2019,8,146720759
2019,9,146720762
2019,6,146720770
2019,9,146720860
2019,6,146720870
2019,9,146722984
2019,6,146714652
2019,9,146720910
2019,6,146714661
2019,6,146720928
2019,6,146720930
2019,9,146720934
2019,9,146723083
2019,6,146723087
2019,6,146721027
2019,6,146723095
2019,6,146721050
2019,6,146723101
2019,6,146721158
2019,9,146723191
2019,6,146714746
2019,7,146714746
2019,6,146714747
2019,6,146723230
2019,6,146723229
2019,6,146723258
2019,9,146726249
2019,6,146723272
2019,6,146723273
2019,9,146726346
2019,8,146726375
2019,6,146726424
2019,6,146714815
2019,7,146726487
2019,9,146726499
2019,6,146726503
2019,6,146723433
2019,9,146726644
2019,9,146714851
2019,9,146723758
2019,9,146727011
2019,1,146727096
2019,6,146723861
2019,9,146727117
2019,9,146727150
2019,9,146727186
2019,9,146727206
2019,9,146727239
2019,9,146715123
2019,9,146715136
2019,9,146724205
2019,9,146727559
2019,8,146724273
2019,9,146727651
2019,9,146715198
2019,9,146724296
2019,6,146727681
2019,9,146727723
2019,9,146724344
2019,9,146715209
2019,9,146724368
2019,9,146724378
2019,9,146727751
2019,9,146724401
2019,9,146715241
2019,9,146727809
2019,6,146727866
2019,9,146727913
2019,9,146727914
2019,9,146727966
2019,9,146727970
2019,9,146728003
2019,9,146728020
2019,5,146715375
2019,9,146728041
2019,9,146728047
2019,9,146728063
2019,9,146728082
2019,9,146728121
2019,6,146728139
2019,9,146724737
2019,9,146728149
2019,9,146724787
2019,9,146728201
2019,9,146728203
2019,9,146724821
2019,9,146728226
2019,10,146724869
2019,9,146715518
2019,9,146728302
2019,9,146728311
2019,9,146728314
2019,9,146728321
2019,9,146728332
2019,3,146724947
2019,9,146728349
2019,6,146715568
2019,9,146724962
2019,10,146728361
2019,9,146724982
2019,9,146728389
2019,9,146728435
2019,9,146728467
2019,9,146728481
2019,6,146725155
2019,9,146728570
2019,9,146728585
2019,6,146655965
2019,6,146655964
2019,6,146655982
2019,3,146658088
2019,9,146664519
2019,9,146664518
2019,9,146664534
2019,8,146656080
2019,9,146656103
2019,9,146664568
2019,6,146664649
2019,9,146664664
2019,9,146664753
2019,9,146666284
2019,9,146664840
2019,9,146664844
2019,9,146666392
2019,9,146664931
2019,6,146664937
2019,9,146666419
2019,9,146664981
2019,8,146665075
2019,9,146665096
2019,6,146666585
2019,9,146658628
2019,9,146658642
2019,9,146658674
2019,9,146666694
2019,9,146658687
2019,6,146658697
2019,9,146666728
2019,9,146665266
2019,6,146665281
2019,6,146665285
2019,9,146658731
2019,9,146658751
2019,9,146665420
2019,8,146665419
2019,6,146665424
2019,9,146665427
2019,6,146658817
2019,9,146665439
2019,9,146665531
2019,6,146658886
2019,1,146665569
2019,8,146666994
2019,8,146665584
2019,6,146658904
2019,9,146665627
2019,9,146665702
2019,8,146658999
2019,6,146659007
2019,9,146665730
2019,9,146665811
2019,9,146665843
2019,9,146659065
2019,8,146665959
2019,9,146666058
2019,9,146666069
2019,9,146666074
2019,6,146666157
2019,6,146666156
2019,9,146671373
2019,6,146671605
2019,9,146671604
2019,6,146671606
2019,6,146671661
2019,9,146671690
2019,6,146671706
2019,6,146671707
2019,6,146671719
2019,9,146667953
2019,6,146671746
2019,6,146671745
2019,9,146671915
2019,8,146668223
2019,6,146668223
2019,6,146672051
2019,6,146672131
2019,6,146668378
2019,6,146668401
2019,6,146668400
2019,6,146672211
2019,6,146668508
2019,6,146669649
2019,6,146669648
2019,9,146660388
2019,6,146673315
2019,9,146669777
2019,9,146673408
2019,9,146673464
2019,9,146673551
2019,6,146660532
2019,6,146660575
2019,6,146670129
2019,6,146673706
2019,9,146726656
2019,9,146726659
2019,9,146726673
2019,9,146714867
2019,3,146726768
2019,6,146726794
2019,9,146723615
2019,9,146726865
2019,9,146726872
2019,9,146726876
2019,6,146726878
2019,6,146714911
2019,9,146726885
2019,9,146726898
2019,9,146723686
2019,9,146723696
2019,9,146726951
2019,9,146723739
2019,9,146714954
2019,9,146723767
2019,9,146727008
2019,3,146727047
2019,8,146727049
2019,6,146727048
2019,9,146727085
2019,9,146723883
2019,6,146727178
2019,9,146723921
2019,9,146723977
2019,9,146715041
2019,9,146715040
2019,9,146727241
2019,9,146715050
2019,9,146727287
2019,6,146724071
2019,9,146715134
2019,9,146727566
2019,9,146715169
2019,9,146727594
2019,9,146724323
2019,9,146727710
2019,9,146724352
2019,9,146724405
2019,6,146727789
2019,6,146727788
2019,9,146724455
2019,9,146727851
2019,9,146724466
2019,2,146727862
2019,9,146724485
2019,9,146727864
2019,9,146727868
2019,9,146727881
2019,9,146727899
2019,9,146724536
2019,9,146727919
2019,9,146727941
2019,9,146715333
2019,9,146727954
2019,9,146728023
2019,8,146728044
2019,9,146728054
2019,9,146728083
2019,9,146728101
2019,9,146728114
2019,9,146728122
2019,9,146724726
2019,9,146728190
2019,9,146728241
2019,9,146728268
2019,9,146728295
2019,9,146728325
2019,9,146724944
2019,9,146724985
2019,9,146728366
2019,9,146725016
2019,9,146715633
2019,9,146728448
2019,6,146728509
2019,4,146728531
2019,9,139029734
2019,9,139024033
2019,9,139029748
2019,9,139029760
2019,6,139029763
2019,9,139024064
2019,9,139024077
2019,1,139029784
2019,9,139029835
2019,9,139029840
2019,9,139024170
2019,5,139029846
2019,9,139024177
2019,9,139024202
2019,9,139029853
2019,9,139029856
2019,9,139029857
2019,6,139029862
2019,9,139029863
2019,6,139029870
2019,9,139029882
2019,9,139024336
2019,9,139029937
2019,9,139029957
2019,9,139029975
2019,9,139029983
2019,9,139029984
2019,9,139024450
2019,9,139024498
2019,9,139030023
2019,9,139030025
2019,6,139030029
2019,9,139024528
2019,9,139030030
2019,1,139030041
2019,9,139030070
2019,9,139030074
2019,9,139030079
2019,9,139030092
2019,9,129395600
2019,9,139030093
2019,9,139024631
2019,9,139030109
2019,9,139024679
2019,9,139024689
2019,9,139030139
2019,9,139030171
2019,9,139030306
2019,9,139030185
2019,9,139030307
2019,9,139024994
2019,9,139030216
2019,9,139030224
2019,9,139024839
2019,9,139024872
2019,9,139030283
2019,9,139030287
2019,9,139030289
2019,9,139024947
2019,9,139030293
2019,9,139024954
2019,9,139030309
2019,9,139025013
2019,1,139030294
2019,9,139030314
2019,8,139030355
2019,8,139030360
2019,9,139025114
2019,9,139025116
2019,9,139030365
2019,9,139025158
2019,9,139030379
2019,2,139025178
2019,9,139025186
2019,9,139025203
2019,9,139030396
2019,6,139030398
2019,9,139030401
2019,9,139032315
2019,9,139030417
2019,9,139030418
2019,6,139030419
2019,9,139030426
2019,9,139030431
2019,6,139030432
2019,6,139030434
2019,9,139030437
2019,9,139030438
2019,9,139025392
2019,9,139030450
2019,9,139030451
2019,9,139032364
2019,9,139030452
2019,9,139030461
2019,9,139030467
2019,9,139030472
2019,9,139030479
2019,9,139032384
2019,9,139030484
2019,9,139030485
2019,9,139030486
2019,9,139030487
2019,9,139030490
2019,9,139032392
2019,9,139025537
2019,9,139030492
2019,9,139025543
2019,9,139025544
2019,9,139030495
2019,9,139030496
2019,9,139030498
2019,9,139025559
2019,9,139030503
2019,9,139030510
2019,9,139030514
2019,9,139030516
2019,9,139030518
2019,9,139030519
2019,9,139030523
2019,3,139030528
2019,9,139025648
2019,1,139030535
2019,9,139025665
2019,9,139030539
2019,9,139030538
2019,8,139030547
2019,9,139030548
2019,9,139025686
2019,9,139030555
2019,9,139030557
2019,9,129395594
2019,6,129403590
2019,9,129395635
2019,9,129398598
2019,9,129395680
2019,9,129398649
2019,9,129395691
2019,9,129398667
2019,9,129398697
2019,9,129403786
2019,9,129395729
2019,9,139030558
2019,9,129398765
2019,9,129403913
2019,9,129395843
2019,9,129398853
2019,9,129398861
2019,9,139030561
2019,9,139025758
2019,9,139030578
2019,9,129395881
2019,9,129404145
2019,9,129404219
2019,9,129399068
2019,9,129396028
2019,9,139030581
2019,9,139030582
2019,9,139030586
2019,9,139030589
2019,9,139032467
2019,9,139025806
2019,9,129357789
2019,6,129357819
2019,9,129357828
2019,9,129362321
2019,6,129358472
2019,9,129362494
2019,6,129362499
2019,9,129362777
2019,7,129362817
2019,6,129362817
2019,3,129362817
2019,6,129358954
2019,6,129358994
2019,6,129362885
2019,6,129362902
2019,9,129355294
2019,3,129355295
2019,8,129362965
2019,6,129362964
2019,9,129363049
2019,9,129355489
2019,9,129355522
2019,9,129359299
2019,9,129355537
2019,9,129355534
2019,6,129359468
2019,6,129355692
2019,6,129359476
2019,1,129359476
2019,3,129359476
2019,6,129355703
2019,6,129363326
2019,6,129363368
2019,9,129359671
2019,6,129359668
2019,6,129356130
2019,1,129366158
2019,6,129363789
2019,6,129360043
2019,5,129366216
2019,9,129360133
2019,9,129366293
2019,3,129360258
2019,6,129366346
2019,6,129366361
2019,6,129360301
2019,9,129360312
2019,6,129360316
2019,6,129360318
2019,6,129364006
2019,9,129360317
2019,6,129366377
2019,6,129366399
2019,9,129366501
2019,9,129364201
2019,6,129366566
2019,9,129364300
2019,9,129366670
2019,9,129364332
2019,6,129360867
2019,8,129366818
2019,7,129364532
2019,6,129364798
2019,9,129367139
2019,6,129365047
2019,6,129367221
2019,6,129367222
2019,6,129365102
2019,6,129365104
2019,6,129365337
2019,3,129371928
2019,6,129376902
2019,6,129376901
2019,9,129373917
2019,1,129374030
2019,9,129374063
2019,6,129374098
2019,9,129374114
2019,9,129374140
2019,6,129369482
2019,6,129378724
2019,6,129378743
2019,6,129378797
2019,6,129375194
2019,6,129375280
2019,9,129375308
2019,5,129379090
2019,9,129370903
2019,9,129375601
2019,9,129375622
2019,9,129379415
2019,6,129379424
2019,9,129379599
2019,9,129375950
2019,9,129379708
2019,9,129388391
2019,1,129384303
2019,9,129391811
2019,9,129388872
2019,6,129391920
2019,6,129384624
2019,9,129389302
2019,9,129389735
2019,9,129385174
2019,9,129392548
2019,6,129385212
2019,6,129385213
2019,6,129392595
2019,6,129385294
2019,6,129392608
2019,3,129390006
2019,6,129392708
2019,10,129385848
2019,8,129393111
2019,9,129385863
2019,6,129385878
2019,9,129390683
2019,6,129390706
2019,6,133641369
2019,9,133635345
2019,9,133635360
2019,9,133638950
2019,9,133638987
2019,9,133641421
2019,6,133641513
2019,6,133635533
2019,9,133639121
2019,9,133635621
2019,6,133635623
2019,6,133635624
2019,6,133635628
2019,6,133635703
2019,6,133641707
2019,6,133641706
2019,6,133635762
2019,9,133641775
2019,9,133641781
2019,9,133635811
2019,9,133641804
2019,3,133641963
2019,9,133639493
2019,6,133646820
2019,9,129409300
2019,9,129409315
2019,6,129409334
2019,9,129409364
2019,9,129409372
2019,9,129412764
2019,9,129409375
2019,9,129409445
2019,9,129417793
2019,9,129409500
2019,9,129412830
2019,9,129409576
2019,9,129409584
2019,9,129409653
2019,6,129417974
2019,9,129418008
2019,9,129418128
2019,6,129409819
2019,9,129409835
2019,6,129413010
2019,9,129409892
2019,9,129418229
2019,9,129413068
2019,9,129409964
2019,9,129413098
2019,9,129418342
2019,9,129413115
2019,9,129410017
2019,9,129418359
2019,9,129410086
2019,9,129410115
2019,9,129413199
2019,9,129418460
2019,9,129410156
2019,9,129410167
2019,9,129418536
2019,6,129410261
2019,9,129413315
2019,9,129410298
2019,9,129410453
2019,9,129418810
2019,9,129410530
2019,9,129418831
2019,9,129413650
2019,9,129418850
2019,9,129410574
2019,6,129410597
2019,6,129413725
2019,9,129418918
2019,6,130437006
2019,5,130437038
2019,9,130433459
2019,3,130437123
2019,6,130433574
2019,6,130433573
2019,6,130433614
2019,9,130433621
2019,9,130433639
2019,9,130430773
2019,9,130437249
2019,9,130437427
2019,9,130433765
2019,6,130437502
2019,6,130433814
2019,6,130430888
2019,9,130433902
2019,9,130433931
2019,9,130430953
2019,9,130433963
2019,6,130434035
2019,9,130437993
2019,6,130438003
2019,9,130434118
2019,4,130438104
2019,9,130438126
2019,9,130438159
2019,6,130438195
2019,6,130431087
2019,9,130434299
2019,6,130434325
2019,6,130434348
2019,9,130434543
2019,6,130434654
2019,9,130439001
2019,9,130441324
2019,6,130439027
2019,6,130439059
2019,6,130441370
2019,6,130434711
2019,6,130441417
2019,9,129403568
2019,9,129395663
2019,9,129395678
2019,9,129395699
2019,6,129352121
2019,9,129349694
2019,9,129349692
2019,9,129352541
2019,6,129349712
2019,6,129349718
2019,9,129345597
2019,6,129345601
2019,9,129349753
2019,6,129345679
2019,6,129352752
2019,6,129352754
2019,6,129353019
2019,6,129350277
2019,6,129350320
2019,6,129350321
2019,9,129350927
2019,9,129350949
2019,6,129353563
2019,6,129353692
2019,6,129361209
2019,9,129361243
2019,9,129357089
2019,9,129353831
2019,6,129357467
2019,6,129357468
2019,9,129361741
2019,6,129357661
2019,6,129354323
2019,9,129361787
2019,6,129357703
2019,9,129361884
2019,9,129357810
2019,6,129358345
2019,6,129362335
2019,9,129358381
2019,8,129362438
2019,9,129362517
2019,9,129362569
2019,8,129358631
2019,6,129358780
2019,9,129358911
2019,6,129358938
2019,6,129359014
2019,6,129359029
2019,9,129362924
2019,6,129359059
2019,6,129359060
2019,9,129355407
2019,9,129363099
2019,9,129359377
2019,6,129355684
2019,6,129359474
2019,6,129359475
2019,6,129363376
2019,9,129359623
2019,1,129359640
2019,9,129356122
2019,9,129363748
2019,4,129360034
2019,6,129363788
2019,8,129363797
